elapsed time = 2.95 | seconds power is 2 | number of threads is 1 | block size is 4
elapsed time = 5.79 | seconds power is 13 | number of threads is 10 | block size is 4
elapsed time = 6.31 | seconds power is 14 | number of threads is 10 | block size is 4
elapsed time = 6.79 | seconds power is 15 | number of threads is 10 | block size is 4
elapsed time = 7.33 | seconds power is 16 | number of threads is 10 | block size is 4
elapsed time = 7.75 | seconds power is 2 | number of threads is 10 | block size is 8
elapsed time = 8.18 | seconds power is 3 | number of threads is 10 | block size is 8
elapsed time = 8.61 | seconds power is 4 | number of threads is 10 | block size is 8
elapsed time = 9.04 | seconds power is 5 | number of threads is 10 | block size is 8
elapsed time = 9.48 | seconds power is 6 | number of threads is 10 | block size is 8
elapsed time = 9.91 | seconds power is 7 | number of threads is 10 | block size is 8
elapsed time = 10.35 | seconds power is 8 | number of threads is 10 | block size is 8
elapsed time = 10.78 | seconds power is 9 | number of threads is 10 | block size is 8
elapsed time = 11.21 | seconds power is 10 | number of threads is 10 | block size is 8
elapsed time = 11.69 | seconds power is 11 | number of threads is 10 | block size is 8
elapsed time = 12.10 | seconds power is 12 | number of threads is 10 | block size is 8
elapsed time = 12.54 | seconds power is 13 | number of threads is 10 | block size is 8
elapsed time = 12.97 | seconds power is 14 | number of threads is 10 | block size is 8
elapsed time = 13.40 | seconds power is 15 | number of threads is 10 | block size is 8
elapsed time = 13.82 | seconds power is 16 | number of threads is 10 | block size is 8
elapsed time = 14.24 | seconds power is 2 | number of threads is 10 | block size is 16
elapsed time = 14.66 | seconds power is 3 | number of threads is 10 | block size is 16
elapsed time = 15.08 | seconds power is 4 | number of threads is 10 | block size is 16
elapsed time = 15.49 | seconds power is 5 | number of threads is 10 | block size is 16
elapsed time = 15.93 | seconds power is 6 | number of threads is 10 | block size is 16
elapsed time = 16.34 | seconds power is 7 | number of threads is 10 | block size is 16
elapsed time = 16.77 | seconds power is 8 | number of threads is 10 | block size is 16
elapsed time = 17.18 | seconds power is 9 | number of threads is 10 | block size is 16
elapsed time = 17.56 | seconds power is 10 | number of threads is 10 | block size is 16
elapsed time = 17.99 | seconds power is 11 | number of threads is 10 | block size is 16
elapsed time = 18.40 | seconds power is 12 | number of threads is 10 | block size is 16
elapsed time = 18.82 | seconds power is 13 | number of threads is 10 | block size is 16
elapsed time = 19.23 | seconds power is 14 | number of threads is 10 | block size is 16
elapsed time = 19.65 | seconds power is 15 | number of threads is 10 | block size is 16
elapsed time = 20.06 | seconds power is 16 | number of threads is 10 | block size is 16
elapsed time = 20.51 | seconds power is 2 | number of threads is 10 | block size is 32
elapsed time = 20.89 | seconds power is 3 | number of threads is 10 | block size is 32
elapsed time = 21.36 | seconds power is 4 | number of threads is 10 | block size is 32
elapsed time = 21.73 | seconds power is 5 | number of threads is 10 | block size is 32
elapsed time = 22.16 | seconds power is 6 | number of threads is 10 | block size is 32
elapsed time = 22.62 | seconds power is 7 | number of threads is 10 | block size is 32
elapsed time = 23.06 | seconds power is 8 | number of threads is 10 | block size is 32
elapsed time = 23.51 | seconds power is 9 | number of threads is 10 | block size is 32
elapsed time = 23.95 | seconds power is 10 | number of threads is 10 | block size is 32
elapsed time = 24.39 | seconds power is 11 | number of threads is 10 | block size is 32
elapsed time = 24.77 | seconds power is 12 | number of threads is 10 | block size is 32
elapsed time = 25.23 | seconds power is 13 | number of threads is 10 | block size is 32
elapsed time = 25.67 | seconds power is 14 | number of threads is 10 | block size is 32
elapsed time = 26.13 | seconds power is 15 | number of threads is 10 | block size is 32
elapsed time = 26.57 | seconds power is 16 | number of threads is 10 | block size is 32
elapsed time = 26.99 | seconds power is 2 | number of threads is 10 | block size is 64
elapsed time = 27.43 | seconds power is 3 | number of threads is 10 | block size is 64
elapsed time = 27.86 | seconds power is 4 | number of threads is 10 | block size is 64
elapsed time = 28.29 | seconds power is 5 | number of threads is 10 | block size is 64
elapsed time = 28.75 | seconds power is 6 | number of threads is 10 | block size is 64
elapsed time = 29.19 | seconds power is 7 | number of threads is 10 | block size is 64
elapsed time = 29.62 | seconds power is 8 | number of threads is 10 | block size is 64
elapsed time = 30.06 | seconds power is 9 | number of threads is 10 | block size is 64
elapsed time = 30.49 | seconds power is 10 | number of threads is 10 | block size is 64
elapsed time = 30.94 | seconds power is 11 | number of threads is 10 | block size is 64
elapsed time = 31.38 | seconds power is 12 | number of threads is 10 | block size is 64
elapsed time = 31.82 | seconds power is 13 | number of threads is 10 | block size is 64
elapsed time = 32.26 | seconds power is 14 | number of threads is 10 | block size is 64
elapsed time = 32.69 | seconds power is 15 | number of threads is 10 | block size is 64
elapsed time = 33.13 | seconds power is 16 | number of threads is 10 | block size is 64
1024 10 thread done
elapsed time = 0.42 | seconds power is 2 | number of threads is 12 | block size is 4
elapsed time = 0.85 | seconds power is 3 | number of threads is 12 | block size is 4
elapsed time = 1.30 | seconds power is 4 | number of threads is 12 | block size is 4
elapsed time = 1.73 | seconds power is 5 | number of threads is 12 | block size is 4
elapsed time = 2.18 | seconds power is 6 | number of threads is 12 | block size is 4
elapsed time = 2.62 | seconds power is 7 | number of threads is 12 | block size is 4
elapsed time = 3.07 | seconds power is 8 | number of threads is 12 | block size is 4
elapsed time = 3.50 | seconds power is 9 | number of threads is 12 | block size is 4
elapsed time = 3.94 | seconds power is 10 | number of threads is 12 | block size is 4
elapsed time = 4.37 | seconds power is 11 | number of threads is 12 | block size is 4
elapsed time = 4.81 | seconds power is 12 | number of threads is 12 | block size is 4
elapsed time = 5.24 | seconds power is 13 | number of threads is 12 | block size is 4
elapsed time = 5.73 | seconds power is 14 | number of threads is 12 | block size is 4
elapsed time = 6.16 | seconds power is 15 | number of threads is 12 | block size is 4
elapsed time = 6.63 | seconds power is 16 | number of threads is 12 | block size is 4
elapsed time = 7.01 | seconds power is 2 | number of threads is 12 | block size is 8
elapsed time = 7.42 | seconds power is 3 | number of threads is 12 | block size is 8
elapsed time = 7.81 | seconds power is 4 | number of threads is 12 | block size is 8
elapsed time = 8.20 | seconds power is 5 | number of threads is 12 | block size is 8
elapsed time = 8.60 | seconds power is 6 | number of threads is 12 | block size is 8
elapsed time = 9.00 | seconds power is 7 | number of threads is 12 | block size is 8
elapsed time = 9.39 | seconds power is 8 | number of threads is 12 | block size is 8
elapsed time = 9.79 | seconds power is 9 | number of threads is 12 | block size is 8
elapsed time = 10.17 | seconds power is 10 | number of threads is 12 | block size is 8
elapsed time = 10.56 | seconds power is 11 | number of threads is 12 | block size is 8
elapsed time = 10.95 | seconds power is 12 | number of threads is 12 | block size is 8
elapsed time = 11.33 | seconds power is 13 | number of threads is 12 | block size is 8
elapsed time = 11.73 | seconds power is 14 | number of threads is 12 | block size is 8
elapsed time = 12.12 | seconds power is 15 | number of threads is 12 | block size is 8
elapsed time = 12.52 | seconds power is 16 | number of threads is 12 | block size is 8
elapsed time = 12.92 | seconds power is 2 | number of threads is 12 | block size is 16
elapsed time = 13.30 | seconds power is 3 | number of threads is 12 | block size is 16
elapsed time = 13.68 | seconds power is 4 | number of threads is 12 | block size is 16
elapsed time = 14.05 | seconds power is 5 | number of threads is 12 | block size is 16
elapsed time = 14.44 | seconds power is 6 | number of threads is 12 | block size is 16
elapsed time = 14.84 | seconds power is 7 | number of threads is 12 | block size is 16
elapsed time = 15.22 | seconds power is 8 | number of threads is 12 | block size is 16
elapsed time = 15.62 | seconds power is 9 | number of threads is 12 | block size is 16
elapsed time = 15.99 | seconds power is 10 | number of threads is 12 | block size is 16
elapsed time = 16.40 | seconds power is 11 | number of threads is 12 | block size is 16
elapsed time = 16.78 | seconds power is 12 | number of threads is 12 | block size is 16
elapsed time = 17.16 | seconds power is 13 | number of threads is 12 | block size is 16
elapsed time = 17.55 | seconds power is 14 | number of threads is 12 | block size is 16
elapsed time = 17.93 | seconds power is 15 | number of threads is 12 | block size is 16
elapsed time = 18.30 | seconds power is 16 | number of threads is 12 | block size is 16
elapsed time = 18.68 | seconds power is 2 | number of threads is 12 | block size is 32
elapsed time = 19.05 | seconds power is 3 | number of threads is 12 | block size is 32
elapsed time = 19.43 | seconds power is 4 | number of threads is 12 | block size is 32
elapsed time = 19.79 | seconds power is 5 | number of threads is 12 | block size is 32
elapsed time = 20.17 | seconds power is 6 | number of threads is 12 | block size is 32
elapsed time = 20.55 | seconds power is 7 | number of threads is 12 | block size is 32
elapsed time = 20.93 | seconds power is 8 | number of threads is 12 | block size is 32
elapsed time = 21.31 | seconds power is 9 | number of threads is 12 | block size is 32
elapsed time = 21.69 | seconds power is 10 | number of threads is 12 | block size is 32
elapsed time = 22.06 | seconds power is 11 | number of threads is 12 | block size is 32
elapsed time = 22.43 | seconds power is 12 | number of threads is 12 | block size is 32
elapsed time = 22.81 | seconds power is 13 | number of threads is 12 | block size is 32
elapsed time = 23.18 | seconds power is 14 | number of threads is 12 | block size is 32
elapsed time = 23.55 | seconds power is 15 | number of threads is 12 | block size is 32
elapsed time = 23.92 | seconds power is 16 | number of threads is 12 | block size is 32
elapsed time = 24.36 | seconds power is 2 | number of threads is 12 | block size is 64
elapsed time = 24.81 | seconds power is 3 | number of threads is 12 | block size is 64
elapsed time = 25.25 | seconds power is 4 | number of threads is 12 | block size is 64
elapsed time = 25.69 | seconds power is 5 | number of threads is 12 | block size is 64
elapsed time = 26.14 | seconds power is 6 | number of threads is 12 | block size is 64
elapsed time = 26.56 | seconds power is 7 | number of threads is 12 | block size is 64
elapsed time = 26.96 | seconds power is 8 | number of threads is 12 | block size is 64
elapsed time = 27.38 | seconds power is 9 | number of threads is 12 | block size is 64
elapsed time = 27.82 | seconds power is 10 | number of threads is 12 | block size is 64
elapsed time = 28.28 | seconds power is 11 | number of threads is 12 | block size is 64
elapsed time = 28.71 | seconds power is 12 | number of threads is 12 | block size is 64
elapsed time = 29.14 | seconds power is 13 | number of threads is 12 | block size is 64
elapsed time = 29.56 | seconds power is 14 | number of threads is 12 | block size is 64
elapsed time = 30.01 | seconds power is 15 | number of threads is 12 | block size is 64
elapsed time = 30.46 | seconds power is 16 | number of threads is 12 | block size is 64
1024 12 thread done
elapsed time = 0.42 | seconds power is 2 | number of threads is 14 | block size is 4
elapsed time = 0.83 | seconds power is 3 | number of threads is 14 | block size is 4
elapsed time = 1.25 | seconds power is 4 | number of threads is 14 | block size is 4
elapsed time = 1.68 | seconds power is 5 | number of threads is 14 | block size is 4
elapsed time = 2.15 | seconds power is 6 | number of threads is 14 | block size is 4
elapsed time = 2.58 | seconds power is 7 | number of threads is 14 | block size is 4
elapsed time = 3.01 | seconds power is 8 | number of threads is 14 | block size is 4
elapsed time = 3.45 | seconds power is 9 | number of threads is 14 | block size is 4
elapsed time = 3.88 | seconds power is 10 | number of threads is 14 | block size is 4
elapsed time = 4.31 | seconds power is 11 | number of threads is 14 | block size is 4
elapsed time = 4.74 | seconds power is 12 | number of threads is 14 | block size is 4
elapsed time = 5.18 | seconds power is 13 | number of threads is 14 | block size is 4
elapsed time = 5.62 | seconds power is 14 | number of threads is 14 | block size is 4
elapsed time = 6.04 | seconds power is 15 | number of threads is 14 | block size is 4
elapsed time = 6.46 | seconds power is 16 | number of threads is 14 | block size is 4
elapsed time = 6.84 | seconds power is 2 | number of threads is 14 | block size is 8
elapsed time = 7.24 | seconds power is 3 | number of threads is 14 | block size is 8
elapsed time = 7.64 | seconds power is 4 | number of threads is 14 | block size is 8
elapsed time = 8.03 | seconds power is 5 | number of threads is 14 | block size is 8
elapsed time = 8.42 | seconds power is 6 | number of threads is 14 | block size is 8
elapsed time = 8.80 | seconds power is 7 | number of threads is 14 | block size is 8
elapsed time = 9.19 | seconds power is 8 | number of threads is 14 | block size is 8
elapsed time = 9.58 | seconds power is 9 | number of threads is 14 | block size is 8
elapsed time = 9.98 | seconds power is 10 | number of threads is 14 | block size is 8
elapsed time = 10.36 | seconds power is 11 | number of threads is 14 | block size is 8
elapsed time = 10.73 | seconds power is 12 | number of threads is 14 | block size is 8
elapsed time = 11.11 | seconds power is 13 | number of threads is 14 | block size is 8
elapsed time = 11.50 | seconds power is 14 | number of threads is 14 | block size is 8
elapsed time = 11.89 | seconds power is 15 | number of threads is 14 | block size is 8
elapsed time = 12.29 | seconds power is 16 | number of threads is 14 | block size is 8
elapsed time = 12.67 | seconds power is 2 | number of threads is 14 | block size is 16
elapsed time = 13.04 | seconds power is 3 | number of threads is 14 | block size is 16
elapsed time = 13.42 | seconds power is 4 | number of threads is 14 | block size is 16
elapsed time = 13.79 | seconds power is 5 | number of threads is 14 | block size is 16
elapsed time = 14.15 | seconds power is 6 | number of threads is 14 | block size is 16
elapsed time = 14.54 | seconds power is 7 | number of threads is 14 | block size is 16
elapsed time = 14.92 | seconds power is 8 | number of threads is 14 | block size is 16
elapsed time = 15.30 | seconds power is 9 | number of threads is 14 | block size is 16
elapsed time = 15.68 | seconds power is 10 | number of threads is 14 | block size is 16
elapsed time = 16.07 | seconds power is 11 | number of threads is 14 | block size is 16
elapsed time = 16.42 | seconds power is 12 | number of threads is 14 | block size is 16
elapsed time = 16.78 | seconds power is 13 | number of threads is 14 | block size is 16
elapsed time = 17.18 | seconds power is 14 | number of threads is 14 | block size is 16
elapsed time = 17.55 | seconds power is 15 | number of threads is 14 | block size is 16
elapsed time = 17.93 | seconds power is 16 | number of threads is 14 | block size is 16
elapsed time = 18.32 | seconds power is 2 | number of threads is 14 | block size is 32
elapsed time = 18.71 | seconds power is 3 | number of threads is 14 | block size is 32
elapsed time = 19.11 | seconds power is 4 | number of threads is 14 | block size is 32
elapsed time = 19.58 | seconds power is 5 | number of threads is 14 | block size is 32
elapsed time = 19.96 | seconds power is 6 | number of threads is 14 | block size is 32
elapsed time = 20.37 | seconds power is 7 | number of threads is 14 | block size is 32
elapsed time = 20.78 | seconds power is 8 | number of threads is 14 | block size is 32
elapsed time = 21.12 | seconds power is 9 | number of threads is 14 | block size is 32
elapsed time = 21.54 | seconds power is 10 | number of threads is 14 | block size is 32
elapsed time = 21.94 | seconds power is 11 | number of threads is 14 | block size is 32
elapsed time = 22.29 | seconds power is 12 | number of threads is 14 | block size is 32
elapsed time = 22.67 | seconds power is 13 | number of threads is 14 | block size is 32
elapsed time = 23.01 | seconds power is 14 | number of threads is 14 | block size is 32
elapsed time = 23.37 | seconds power is 15 | number of threads is 14 | block size is 32
elapsed time = 23.74 | seconds power is 16 | number of threads is 14 | block size is 32
elapsed time = 24.17 | seconds power is 2 | number of threads is 14 | block size is 64
elapsed time = 24.62 | seconds power is 3 | number of threads is 14 | block size is 64
elapsed time = 25.07 | seconds power is 4 | number of threads is 14 | block size is 64
elapsed time = 25.53 | seconds power is 5 | number of threads is 14 | block size is 64
elapsed time = 25.99 | seconds power is 6 | number of threads is 14 | block size is 64
elapsed time = 26.44 | seconds power is 7 | number of threads is 14 | block size is 64
elapsed time = 26.90 | seconds power is 8 | number of threads is 14 | block size is 64
elapsed time = 27.37 | seconds power is 9 | number of threads is 14 | block size is 64
elapsed time = 27.81 | seconds power is 10 | number of threads is 14 | block size is 64
elapsed time = 28.28 | seconds power is 11 | number of threads is 14 | block size is 64
elapsed time = 28.74 | seconds power is 12 | number of threads is 14 | block size is 64
elapsed time = 29.19 | seconds power is 13 | number of threads is 14 | block size is 64
elapsed time = 29.63 | seconds power is 14 | number of threads is 14 | block size is 64
elapsed time = 30.00 | seconds power is 15 | number of threads is 14 | block size is 64
elapsed time = 30.47 | seconds power is 16 | number of threads is 14 | block size is 64
1024 14 thread done
elapsed time = 0.40 | seconds power is 2 | number of threads is 16 | block size is 4
elapsed time = 0.84 | seconds power is 3 | number of threads is 16 | block size is 4
elapsed time = 1.24 | seconds power is 4 | number of threads is 16 | block size is 4
elapsed time = 1.68 | seconds power is 5 | number of threads is 16 | block size is 4
elapsed time = 2.09 | seconds power is 6 | number of threads is 16 | block size is 4
elapsed time = 2.51 | seconds power is 7 | number of threads is 16 | block size is 4
elapsed time = 2.92 | seconds power is 8 | number of threads is 16 | block size is 4
elapsed time = 3.36 | seconds power is 9 | number of threads is 16 | block size is 4
elapsed time = 3.77 | seconds power is 10 | number of threads is 16 | block size is 4
elapsed time = 4.19 | seconds power is 11 | number of threads is 16 | block size is 4
elapsed time = 4.61 | seconds power is 12 | number of threads is 16 | block size is 4
elapsed time = 5.03 | seconds power is 13 | number of threads is 16 | block size is 4
elapsed time = 5.43 | seconds power is 14 | number of threads is 16 | block size is 4
elapsed time = 5.86 | seconds power is 15 | number of threads is 16 | block size is 4
elapsed time = 6.26 | seconds power is 16 | number of threads is 16 | block size is 4
elapsed time = 6.64 | seconds power is 2 | number of threads is 16 | block size is 8
elapsed time = 7.04 | seconds power is 3 | number of threads is 16 | block size is 8
elapsed time = 7.42 | seconds power is 4 | number of threads is 16 | block size is 8
elapsed time = 7.79 | seconds power is 5 | number of threads is 16 | block size is 8
elapsed time = 8.16 | seconds power is 6 | number of threads is 16 | block size is 8
elapsed time = 8.56 | seconds power is 7 | number of threads is 16 | block size is 8
elapsed time = 8.94 | seconds power is 8 | number of threads is 16 | block size is 8
elapsed time = 9.32 | seconds power is 9 | number of threads is 16 | block size is 8
elapsed time = 9.69 | seconds power is 10 | number of threads is 16 | block size is 8
elapsed time = 10.07 | seconds power is 11 | number of threads is 16 | block size is 8
elapsed time = 10.43 | seconds power is 12 | number of threads is 16 | block size is 8
elapsed time = 10.82 | seconds power is 13 | number of threads is 16 | block size is 8
elapsed time = 11.19 | seconds power is 14 | number of threads is 16 | block size is 8
elapsed time = 11.55 | seconds power is 15 | number of threads is 16 | block size is 8
elapsed time = 11.95 | seconds power is 16 | number of threads is 16 | block size is 8
elapsed time = 12.31 | seconds power is 2 | number of threads is 16 | block size is 16
elapsed time = 12.66 | seconds power is 3 | number of threads is 16 | block size is 16
elapsed time = 13.03 | seconds power is 4 | number of threads is 16 | block size is 16
elapsed time = 13.42 | seconds power is 5 | number of threads is 16 | block size is 16
elapsed time = 13.79 | seconds power is 6 | number of threads is 16 | block size is 16
elapsed time = 14.16 | seconds power is 7 | number of threads is 16 | block size is 16
elapsed time = 14.51 | seconds power is 8 | number of threads is 16 | block size is 16
elapsed time = 14.86 | seconds power is 9 | number of threads is 16 | block size is 16
elapsed time = 15.23 | seconds power is 10 | number of threads is 16 | block size is 16
elapsed time = 15.60 | seconds power is 11 | number of threads is 16 | block size is 16
elapsed time = 15.96 | seconds power is 12 | number of threads is 16 | block size is 16
elapsed time = 16.33 | seconds power is 13 | number of threads is 16 | block size is 16
elapsed time = 16.70 | seconds power is 14 | number of threads is 16 | block size is 16
elapsed time = 17.06 | seconds power is 15 | number of threads is 16 | block size is 16
elapsed time = 17.41 | seconds power is 16 | number of threads is 16 | block size is 16
elapsed time = 17.78 | seconds power is 2 | number of threads is 16 | block size is 32
elapsed time = 18.17 | seconds power is 3 | number of threads is 16 | block size is 32
elapsed time = 18.53 | seconds power is 4 | number of threads is 16 | block size is 32
elapsed time = 18.89 | seconds power is 5 | number of threads is 16 | block size is 32
elapsed time = 19.25 | seconds power is 6 | number of threads is 16 | block size is 32
elapsed time = 19.61 | seconds power is 7 | number of threads is 16 | block size is 32
elapsed time = 19.97 | seconds power is 8 | number of threads is 16 | block size is 32
elapsed time = 20.35 | seconds power is 9 | number of threads is 16 | block size is 32
elapsed time = 20.69 | seconds power is 10 | number of threads is 16 | block size is 32
elapsed time = 21.06 | seconds power is 11 | number of threads is 16 | block size is 32
elapsed time = 21.41 | seconds power is 12 | number of threads is 16 | block size is 32
elapsed time = 21.78 | seconds power is 13 | number of threads is 16 | block size is 32
elapsed time = 22.13 | seconds power is 14 | number of threads is 16 | block size is 32
elapsed time = 22.53 | seconds power is 15 | number of threads is 16 | block size is 32
elapsed time = 22.88 | seconds power is 16 | number of threads is 16 | block size is 32
elapsed time = 23.27 | seconds power is 2 | number of threads is 16 | block size is 64
elapsed time = 23.65 | seconds power is 3 | number of threads is 16 | block size is 64
elapsed time = 24.01 | seconds power is 4 | number of threads is 16 | block size is 64
elapsed time = 24.38 | seconds power is 5 | number of threads is 16 | block size is 64
elapsed time = 24.74 | seconds power is 6 | number of threads is 16 | block size is 64
elapsed time = 25.11 | seconds power is 7 | number of threads is 16 | block size is 64
elapsed time = 25.47 | seconds power is 8 | number of threads is 16 | block size is 64
elapsed time = 25.83 | seconds power is 9 | number of threads is 16 | block size is 64
elapsed time = 26.18 | seconds power is 10 | number of threads is 16 | block size is 64
elapsed time = 26.54 | seconds power is 11 | number of threads is 16 | block size is 64
elapsed time = 26.89 | seconds power is 12 | number of threads is 16 | block size is 64
elapsed time = 27.25 | seconds power is 13 | number of threads is 16 | block size is 64
elapsed time = 27.64 | seconds power is 14 | number of threads is 16 | block size is 64
elapsed time = 28.00 | seconds power is 15 | number of threads is 16 | block size is 64
elapsed time = 28.36 | seconds power is 16 | number of threads is 16 | block size is 64
1024 16 thread done
