elapsed time = 6.49 | seconds power is 14 | number of threads is 10 | block size is 4
elapsed time = 7.03 | seconds power is 15 | number of threads is 10 | block size is 4
elapsed time = 7.57 | seconds power is 16 | number of threads is 10 | block size is 4
elapsed time = 7.97 | seconds power is 2 | number of threads is 10 | block size is 8
elapsed time = 8.41 | seconds power is 3 | number of threads is 10 | block size is 8
elapsed time = 8.87 | seconds power is 4 | number of threads is 10 | block size is 8
elapsed time = 9.45 | seconds power is 5 | number of threads is 10 | block size is 8
elapsed time = 9.89 | seconds power is 6 | number of threads is 10 | block size is 8
elapsed time = 10.33 | seconds power is 7 | number of threads is 10 | block size is 8
elapsed time = 10.77 | seconds power is 8 | number of threads is 10 | block size is 8
elapsed time = 11.22 | seconds power is 9 | number of threads is 10 | block size is 8
elapsed time = 11.67 | seconds power is 10 | number of threads is 10 | block size is 8
elapsed time = 12.11 | seconds power is 11 | number of threads is 10 | block size is 8
elapsed time = 12.56 | seconds power is 12 | number of threads is 10 | block size is 8
elapsed time = 12.99 | seconds power is 13 | number of threads is 10 | block size is 8
elapsed time = 13.44 | seconds power is 14 | number of threads is 10 | block size is 8
elapsed time = 13.88 | seconds power is 15 | number of threads is 10 | block size is 8
elapsed time = 14.40 | seconds power is 16 | number of threads is 10 | block size is 8
elapsed time = 14.86 | seconds power is 2 | number of threads is 10 | block size is 16
elapsed time = 15.31 | seconds power is 3 | number of threads is 10 | block size is 16
elapsed time = 15.73 | seconds power is 4 | number of threads is 10 | block size is 16
elapsed time = 16.12 | seconds power is 5 | number of threads is 10 | block size is 16
elapsed time = 16.57 | seconds power is 6 | number of threads is 10 | block size is 16
elapsed time = 17.01 | seconds power is 7 | number of threads is 10 | block size is 16
elapsed time = 17.43 | seconds power is 8 | number of threads is 10 | block size is 16
elapsed time = 17.83 | seconds power is 9 | number of threads is 10 | block size is 16
elapsed time = 18.27 | seconds power is 10 | number of threads is 10 | block size is 16
elapsed time = 18.66 | seconds power is 11 | number of threads is 10 | block size is 16
elapsed time = 19.09 | seconds power is 12 | number of threads is 10 | block size is 16
elapsed time = 19.52 | seconds power is 13 | number of threads is 10 | block size is 16
elapsed time = 19.94 | seconds power is 14 | number of threads is 10 | block size is 16
elapsed time = 20.36 | seconds power is 15 | number of threads is 10 | block size is 16
elapsed time = 20.79 | seconds power is 16 | number of threads is 10 | block size is 16
elapsed time = 21.24 | seconds power is 2 | number of threads is 10 | block size is 32
elapsed time = 21.70 | seconds power is 3 | number of threads is 10 | block size is 32
elapsed time = 22.14 | seconds power is 4 | number of threads is 10 | block size is 32
elapsed time = 22.60 | seconds power is 5 | number of threads is 10 | block size is 32
elapsed time = 23.05 | seconds power is 6 | number of threads is 10 | block size is 32
elapsed time = 23.50 | seconds power is 7 | number of threads is 10 | block size is 32
elapsed time = 23.94 | seconds power is 8 | number of threads is 10 | block size is 32
elapsed time = 24.40 | seconds power is 9 | number of threads is 10 | block size is 32
elapsed time = 24.87 | seconds power is 10 | number of threads is 10 | block size is 32
elapsed time = 25.33 | seconds power is 11 | number of threads is 10 | block size is 32
elapsed time = 25.78 | seconds power is 12 | number of threads is 10 | block size is 32
elapsed time = 26.23 | seconds power is 13 | number of threads is 10 | block size is 32
elapsed time = 26.72 | seconds power is 14 | number of threads is 10 | block size is 32
elapsed time = 27.16 | seconds power is 15 | number of threads is 10 | block size is 32
elapsed time = 27.62 | seconds power is 16 | number of threads is 10 | block size is 32
elapsed time = 28.06 | seconds power is 2 | number of threads is 10 | block size is 64
elapsed time = 28.50 | seconds power is 3 | number of threads is 10 | block size is 64
elapsed time = 28.95 | seconds power is 4 | number of threads is 10 | block size is 64
elapsed time = 29.38 | seconds power is 5 | number of threads is 10 | block size is 64
elapsed time = 29.82 | seconds power is 6 | number of threads is 10 | block size is 64
elapsed time = 30.29 | seconds power is 7 | number of threads is 10 | block size is 64
elapsed time = 30.74 | seconds power is 8 | number of threads is 10 | block size is 64
elapsed time = 31.17 | seconds power is 9 | number of threads is 10 | block size is 64
elapsed time = 31.61 | seconds power is 10 | number of threads is 10 | block size is 64
elapsed time = 32.06 | seconds power is 11 | number of threads is 10 | block size is 64
elapsed time = 32.51 | seconds power is 12 | number of threads is 10 | block size is 64
elapsed time = 32.96 | seconds power is 13 | number of threads is 10 | block size is 64
elapsed time = 33.42 | seconds power is 14 | number of threads is 10 | block size is 64
elapsed time = 33.86 | seconds power is 15 | number of threads is 10 | block size is 64
elapsed time = 34.31 | seconds power is 16 | number of threads is 10 | block size is 64
1024 10 thread done
elapsed time = 0.45 | seconds power is 2 | number of threads is 12 | block size is 4
elapsed time = 0.89 | seconds power is 3 | number of threads is 12 | block size is 4
elapsed time = 1.33 | seconds power is 4 | number of threads is 12 | block size is 4
elapsed time = 1.79 | seconds power is 5 | number of threads is 12 | block size is 4
elapsed time = 2.25 | seconds power is 6 | number of threads is 12 | block size is 4
elapsed time = 2.73 | seconds power is 7 | number of threads is 12 | block size is 4
elapsed time = 3.19 | seconds power is 8 | number of threads is 12 | block size is 4
elapsed time = 3.63 | seconds power is 9 | number of threads is 12 | block size is 4
elapsed time = 4.08 | seconds power is 10 | number of threads is 12 | block size is 4
elapsed time = 4.54 | seconds power is 11 | number of threads is 12 | block size is 4
elapsed time = 5.04 | seconds power is 12 | number of threads is 12 | block size is 4
elapsed time = 5.48 | seconds power is 13 | number of threads is 12 | block size is 4
elapsed time = 5.92 | seconds power is 14 | number of threads is 12 | block size is 4
elapsed time = 6.36 | seconds power is 15 | number of threads is 12 | block size is 4
elapsed time = 6.83 | seconds power is 16 | number of threads is 12 | block size is 4
elapsed time = 7.23 | seconds power is 2 | number of threads is 12 | block size is 8
elapsed time = 7.63 | seconds power is 3 | number of threads is 12 | block size is 8
elapsed time = 8.02 | seconds power is 4 | number of threads is 12 | block size is 8
elapsed time = 8.44 | seconds power is 5 | number of threads is 12 | block size is 8
elapsed time = 8.84 | seconds power is 6 | number of threads is 12 | block size is 8
elapsed time = 9.24 | seconds power is 7 | number of threads is 12 | block size is 8
elapsed time = 9.64 | seconds power is 8 | number of threads is 12 | block size is 8
elapsed time = 10.04 | seconds power is 9 | number of threads is 12 | block size is 8
elapsed time = 10.45 | seconds power is 10 | number of threads is 12 | block size is 8
elapsed time = 10.83 | seconds power is 11 | number of threads is 12 | block size is 8
elapsed time = 11.23 | seconds power is 12 | number of threads is 12 | block size is 8
elapsed time = 11.67 | seconds power is 13 | number of threads is 12 | block size is 8
elapsed time = 12.05 | seconds power is 14 | number of threads is 12 | block size is 8
elapsed time = 12.45 | seconds power is 15 | number of threads is 12 | block size is 8
elapsed time = 12.84 | seconds power is 16 | number of threads is 12 | block size is 8
elapsed time = 13.23 | seconds power is 2 | number of threads is 12 | block size is 16
elapsed time = 13.62 | seconds power is 3 | number of threads is 12 | block size is 16
elapsed time = 14.02 | seconds power is 4 | number of threads is 12 | block size is 16
elapsed time = 14.40 | seconds power is 5 | number of threads is 12 | block size is 16
elapsed time = 14.79 | seconds power is 6 | number of threads is 12 | block size is 16
elapsed time = 15.19 | seconds power is 7 | number of threads is 12 | block size is 16
elapsed time = 15.57 | seconds power is 8 | number of threads is 12 | block size is 16
elapsed time = 15.96 | seconds power is 9 | number of threads is 12 | block size is 16
elapsed time = 16.34 | seconds power is 10 | number of threads is 12 | block size is 16
elapsed time = 16.74 | seconds power is 11 | number of threads is 12 | block size is 16
elapsed time = 17.16 | seconds power is 12 | number of threads is 12 | block size is 16
elapsed time = 17.53 | seconds power is 13 | number of threads is 12 | block size is 16
elapsed time = 17.92 | seconds power is 14 | number of threads is 12 | block size is 16
elapsed time = 18.32 | seconds power is 15 | number of threads is 12 | block size is 16
elapsed time = 18.71 | seconds power is 16 | number of threads is 12 | block size is 16
elapsed time = 19.09 | seconds power is 2 | number of threads is 12 | block size is 32
elapsed time = 19.47 | seconds power is 3 | number of threads is 12 | block size is 32
elapsed time = 19.84 | seconds power is 4 | number of threads is 12 | block size is 32
elapsed time = 20.23 | seconds power is 5 | number of threads is 12 | block size is 32
elapsed time = 20.60 | seconds power is 6 | number of threads is 12 | block size is 32
elapsed time = 20.99 | seconds power is 7 | number of threads is 12 | block size is 32
elapsed time = 21.37 | seconds power is 8 | number of threads is 12 | block size is 32
elapsed time = 21.74 | seconds power is 9 | number of threads is 12 | block size is 32
elapsed time = 22.13 | seconds power is 10 | number of threads is 12 | block size is 32
elapsed time = 22.53 | seconds power is 11 | number of threads is 12 | block size is 32
elapsed time = 22.91 | seconds power is 12 | number of threads is 12 | block size is 32
elapsed time = 23.30 | seconds power is 13 | number of threads is 12 | block size is 32
elapsed time = 23.67 | seconds power is 14 | number of threads is 12 | block size is 32
elapsed time = 24.06 | seconds power is 15 | number of threads is 12 | block size is 32
elapsed time = 24.45 | seconds power is 16 | number of threads is 12 | block size is 32
elapsed time = 24.90 | seconds power is 2 | number of threads is 12 | block size is 64
elapsed time = 25.34 | seconds power is 3 | number of threads is 12 | block size is 64
elapsed time = 25.79 | seconds power is 4 | number of threads is 12 | block size is 64
elapsed time = 26.22 | seconds power is 5 | number of threads is 12 | block size is 64
elapsed time = 26.67 | seconds power is 6 | number of threads is 12 | block size is 64
elapsed time = 27.09 | seconds power is 7 | number of threads is 12 | block size is 64
elapsed time = 27.53 | seconds power is 8 | number of threads is 12 | block size is 64
elapsed time = 27.98 | seconds power is 9 | number of threads is 12 | block size is 64
elapsed time = 28.43 | seconds power is 10 | number of threads is 12 | block size is 64
elapsed time = 28.88 | seconds power is 11 | number of threads is 12 | block size is 64
elapsed time = 29.32 | seconds power is 12 | number of threads is 12 | block size is 64
elapsed time = 29.76 | seconds power is 13 | number of threads is 12 | block size is 64
elapsed time = 30.19 | seconds power is 14 | number of threads is 12 | block size is 64
elapsed time = 30.64 | seconds power is 15 | number of threads is 12 | block size is 64
elapsed time = 31.07 | seconds power is 16 | number of threads is 12 | block size is 64
1024 12 thread done
elapsed time = 0.44 | seconds power is 2 | number of threads is 14 | block size is 4
elapsed time = 0.87 | seconds power is 3 | number of threads is 14 | block size is 4
elapsed time = 1.30 | seconds power is 4 | number of threads is 14 | block size is 4
elapsed time = 1.75 | seconds power is 5 | number of threads is 14 | block size is 4
elapsed time = 2.19 | seconds power is 6 | number of threads is 14 | block size is 4
elapsed time = 2.63 | seconds power is 7 | number of threads is 14 | block size is 4
elapsed time = 3.09 | seconds power is 8 | number of threads is 14 | block size is 4
elapsed time = 3.51 | seconds power is 9 | number of threads is 14 | block size is 4
elapsed time = 3.95 | seconds power is 10 | number of threads is 14 | block size is 4
elapsed time = 4.40 | seconds power is 11 | number of threads is 14 | block size is 4
elapsed time = 4.83 | seconds power is 12 | number of threads is 14 | block size is 4
elapsed time = 5.26 | seconds power is 13 | number of threads is 14 | block size is 4
elapsed time = 5.69 | seconds power is 14 | number of threads is 14 | block size is 4
elapsed time = 6.15 | seconds power is 15 | number of threads is 14 | block size is 4
elapsed time = 6.60 | seconds power is 16 | number of threads is 14 | block size is 4
elapsed time = 7.01 | seconds power is 2 | number of threads is 14 | block size is 8
elapsed time = 7.38 | seconds power is 3 | number of threads is 14 | block size is 8
elapsed time = 7.79 | seconds power is 4 | number of threads is 14 | block size is 8
elapsed time = 8.18 | seconds power is 5 | number of threads is 14 | block size is 8
elapsed time = 8.58 | seconds power is 6 | number of threads is 14 | block size is 8
elapsed time = 9.00 | seconds power is 7 | number of threads is 14 | block size is 8
elapsed time = 9.38 | seconds power is 8 | number of threads is 14 | block size is 8
elapsed time = 9.82 | seconds power is 9 | number of threads is 14 | block size is 8
elapsed time = 10.21 | seconds power is 10 | number of threads is 14 | block size is 8
elapsed time = 10.65 | seconds power is 11 | number of threads is 14 | block size is 8
elapsed time = 11.02 | seconds power is 12 | number of threads is 14 | block size is 8
elapsed time = 11.43 | seconds power is 13 | number of threads is 14 | block size is 8
elapsed time = 11.82 | seconds power is 14 | number of threads is 14 | block size is 8
elapsed time = 12.20 | seconds power is 15 | number of threads is 14 | block size is 8
elapsed time = 12.60 | seconds power is 16 | number of threads is 14 | block size is 8
elapsed time = 12.99 | seconds power is 2 | number of threads is 14 | block size is 16
elapsed time = 13.38 | seconds power is 3 | number of threads is 14 | block size is 16
elapsed time = 13.76 | seconds power is 4 | number of threads is 14 | block size is 16
elapsed time = 14.15 | seconds power is 5 | number of threads is 14 | block size is 16
elapsed time = 14.55 | seconds power is 6 | number of threads is 14 | block size is 16
elapsed time = 14.92 | seconds power is 7 | number of threads is 14 | block size is 16
elapsed time = 15.30 | seconds power is 8 | number of threads is 14 | block size is 16
elapsed time = 15.69 | seconds power is 9 | number of threads is 14 | block size is 16
elapsed time = 16.09 | seconds power is 10 | number of threads is 14 | block size is 16
elapsed time = 16.48 | seconds power is 11 | number of threads is 14 | block size is 16
elapsed time = 16.85 | seconds power is 12 | number of threads is 14 | block size is 16
elapsed time = 17.23 | seconds power is 13 | number of threads is 14 | block size is 16
elapsed time = 17.63 | seconds power is 14 | number of threads is 14 | block size is 16
elapsed time = 18.02 | seconds power is 15 | number of threads is 14 | block size is 16
elapsed time = 18.40 | seconds power is 16 | number of threads is 14 | block size is 16
elapsed time = 18.81 | seconds power is 2 | number of threads is 14 | block size is 32
elapsed time = 19.23 | seconds power is 3 | number of threads is 14 | block size is 32
elapsed time = 19.65 | seconds power is 4 | number of threads is 14 | block size is 32
elapsed time = 20.02 | seconds power is 5 | number of threads is 14 | block size is 32
elapsed time = 20.41 | seconds power is 6 | number of threads is 14 | block size is 32
elapsed time = 20.81 | seconds power is 7 | number of threads is 14 | block size is 32
elapsed time = 21.15 | seconds power is 8 | number of threads is 14 | block size is 32
elapsed time = 21.54 | seconds power is 9 | number of threads is 14 | block size is 32
elapsed time = 21.88 | seconds power is 10 | number of threads is 14 | block size is 32
elapsed time = 22.32 | seconds power is 11 | number of threads is 14 | block size is 32
elapsed time = 22.74 | seconds power is 12 | number of threads is 14 | block size is 32
elapsed time = 23.14 | seconds power is 13 | number of threads is 14 | block size is 32
elapsed time = 23.55 | seconds power is 14 | number of threads is 14 | block size is 32
elapsed time = 23.95 | seconds power is 15 | number of threads is 14 | block size is 32
elapsed time = 24.35 | seconds power is 16 | number of threads is 14 | block size is 32
elapsed time = 24.84 | seconds power is 2 | number of threads is 14 | block size is 64
elapsed time = 25.31 | seconds power is 3 | number of threads is 14 | block size is 64
elapsed time = 25.78 | seconds power is 4 | number of threads is 14 | block size is 64
elapsed time = 26.26 | seconds power is 5 | number of threads is 14 | block size is 64
elapsed time = 26.71 | seconds power is 6 | number of threads is 14 | block size is 64
elapsed time = 27.16 | seconds power is 7 | number of threads is 14 | block size is 64
elapsed time = 27.60 | seconds power is 8 | number of threads is 14 | block size is 64
elapsed time = 28.05 | seconds power is 9 | number of threads is 14 | block size is 64
elapsed time = 28.55 | seconds power is 10 | number of threads is 14 | block size is 64
elapsed time = 29.00 | seconds power is 11 | number of threads is 14 | block size is 64
elapsed time = 29.46 | seconds power is 12 | number of threads is 14 | block size is 64
elapsed time = 29.90 | seconds power is 13 | number of threads is 14 | block size is 64
elapsed time = 30.34 | seconds power is 14 | number of threads is 14 | block size is 64
elapsed time = 30.79 | seconds power is 15 | number of threads is 14 | block size is 64
elapsed time = 31.26 | seconds power is 16 | number of threads is 14 | block size is 64
1024 14 thread done
elapsed time = 0.43 | seconds power is 2 | number of threads is 16 | block size is 4
elapsed time = 0.85 | seconds power is 3 | number of threads is 16 | block size is 4
elapsed time = 1.26 | seconds power is 4 | number of threads is 16 | block size is 4
elapsed time = 1.69 | seconds power is 5 | number of threads is 16 | block size is 4
elapsed time = 2.12 | seconds power is 6 | number of threads is 16 | block size is 4
elapsed time = 2.56 | seconds power is 7 | number of threads is 16 | block size is 4
elapsed time = 2.98 | seconds power is 8 | number of threads is 16 | block size is 4
elapsed time = 3.44 | seconds power is 9 | number of threads is 16 | block size is 4
elapsed time = 3.85 | seconds power is 10 | number of threads is 16 | block size is 4
elapsed time = 4.28 | seconds power is 11 | number of threads is 16 | block size is 4
elapsed time = 4.71 | seconds power is 12 | number of threads is 16 | block size is 4
elapsed time = 5.13 | seconds power is 13 | number of threads is 16 | block size is 4
elapsed time = 5.54 | seconds power is 14 | number of threads is 16 | block size is 4
elapsed time = 5.97 | seconds power is 15 | number of threads is 16 | block size is 4
elapsed time = 6.39 | seconds power is 16 | number of threads is 16 | block size is 4
elapsed time = 6.79 | seconds power is 2 | number of threads is 16 | block size is 8
elapsed time = 7.17 | seconds power is 3 | number of threads is 16 | block size is 8
elapsed time = 7.55 | seconds power is 4 | number of threads is 16 | block size is 8
elapsed time = 7.96 | seconds power is 5 | number of threads is 16 | block size is 8
elapsed time = 8.35 | seconds power is 6 | number of threads is 16 | block size is 8
elapsed time = 8.73 | seconds power is 7 | number of threads is 16 | block size is 8
elapsed time = 9.11 | seconds power is 8 | number of threads is 16 | block size is 8
elapsed time = 9.50 | seconds power is 9 | number of threads is 16 | block size is 8
elapsed time = 9.89 | seconds power is 10 | number of threads is 16 | block size is 8
elapsed time = 10.27 | seconds power is 11 | number of threads is 16 | block size is 8
elapsed time = 10.66 | seconds power is 12 | number of threads is 16 | block size is 8
elapsed time = 11.06 | seconds power is 13 | number of threads is 16 | block size is 8
elapsed time = 11.44 | seconds power is 14 | number of threads is 16 | block size is 8
elapsed time = 11.84 | seconds power is 15 | number of threads is 16 | block size is 8
elapsed time = 12.24 | seconds power is 16 | number of threads is 16 | block size is 8
elapsed time = 12.62 | seconds power is 2 | number of threads is 16 | block size is 16
elapsed time = 13.00 | seconds power is 3 | number of threads is 16 | block size is 16
elapsed time = 13.37 | seconds power is 4 | number of threads is 16 | block size is 16
elapsed time = 13.73 | seconds power is 5 | number of threads is 16 | block size is 16
elapsed time = 14.10 | seconds power is 6 | number of threads is 16 | block size is 16
elapsed time = 14.47 | seconds power is 7 | number of threads is 16 | block size is 16
elapsed time = 14.85 | seconds power is 8 | number of threads is 16 | block size is 16
elapsed time = 15.21 | seconds power is 9 | number of threads is 16 | block size is 16
elapsed time = 15.59 | seconds power is 10 | number of threads is 16 | block size is 16
elapsed time = 15.98 | seconds power is 11 | number of threads is 16 | block size is 16
elapsed time = 16.36 | seconds power is 12 | number of threads is 16 | block size is 16
elapsed time = 16.72 | seconds power is 13 | number of threads is 16 | block size is 16
elapsed time = 17.10 | seconds power is 14 | number of threads is 16 | block size is 16
elapsed time = 17.47 | seconds power is 15 | number of threads is 16 | block size is 16
elapsed time = 17.83 | seconds power is 16 | number of threads is 16 | block size is 16
elapsed time = 18.20 | seconds power is 2 | number of threads is 16 | block size is 32
elapsed time = 18.57 | seconds power is 3 | number of threads is 16 | block size is 32
elapsed time = 18.94 | seconds power is 4 | number of threads is 16 | block size is 32
elapsed time = 19.34 | seconds power is 5 | number of threads is 16 | block size is 32
elapsed time = 19.70 | seconds power is 6 | number of threads is 16 | block size is 32
elapsed time = 20.08 | seconds power is 7 | number of threads is 16 | block size is 32
elapsed time = 20.44 | seconds power is 8 | number of threads is 16 | block size is 32
elapsed time = 20.82 | seconds power is 9 | number of threads is 16 | block size is 32
elapsed time = 21.18 | seconds power is 10 | number of threads is 16 | block size is 32
elapsed time = 21.55 | seconds power is 11 | number of threads is 16 | block size is 32
elapsed time = 21.91 | seconds power is 12 | number of threads is 16 | block size is 32
elapsed time = 22.29 | seconds power is 13 | number of threads is 16 | block size is 32
elapsed time = 22.69 | seconds power is 14 | number of threads is 16 | block size is 32
elapsed time = 23.09 | seconds power is 15 | number of threads is 16 | block size is 32
elapsed time = 23.45 | seconds power is 16 | number of threads is 16 | block size is 32
elapsed time = 23.81 | seconds power is 2 | number of threads is 16 | block size is 64
elapsed time = 24.17 | seconds power is 3 | number of threads is 16 | block size is 64
elapsed time = 24.54 | seconds power is 4 | number of threads is 16 | block size is 64
elapsed time = 24.90 | seconds power is 5 | number of threads is 16 | block size is 64
elapsed time = 25.26 | seconds power is 6 | number of threads is 16 | block size is 64
elapsed time = 25.64 | seconds power is 7 | number of threads is 16 | block size is 64
elapsed time = 26.02 | seconds power is 8 | number of threads is 16 | block size is 64
elapsed time = 26.39 | seconds power is 9 | number of threads is 16 | block size is 64
elapsed time = 26.76 | seconds power is 10 | number of threads is 16 | block size is 64
elapsed time = 27.11 | seconds power is 11 | number of threads is 16 | block size is 64
elapsed time = 27.49 | seconds power is 12 | number of threads is 16 | block size is 64
elapsed time = 27.86 | seconds power is 13 | number of threads is 16 | block size is 64
elapsed time = 28.23 | seconds power is 14 | number of threads is 16 | block size is 64
elapsed time = 28.60 | seconds power is 15 | number of threads is 16 | block size is 64
elapsed time = 28.96 | seconds power is 16 | number of threads is 16 | block size is 64
1024 16 thread done
