elapsed time = 32.83 | seconds power is 2 | number of threads is 1 | block size is 4
elapsed time = 49.55 | seconds power is 12 | number of threads is 10 | block size is 4
elapsed time = 54.11 | seconds power is 13 | number of threads is 10 | block size is 4
elapsed time = 58.56 | seconds power is 14 | number of threads is 10 | block size is 4
elapsed time = 63.08 | seconds power is 15 | number of threads is 10 | block size is 4
elapsed time = 67.57 | seconds power is 16 | number of threads is 10 | block size is 4
elapsed time = 71.13 | seconds power is 2 | number of threads is 10 | block size is 8
elapsed time = 74.71 | seconds power is 3 | number of threads is 10 | block size is 8
elapsed time = 78.29 | seconds power is 4 | number of threads is 10 | block size is 8
elapsed time = 82.10 | seconds power is 5 | number of threads is 10 | block size is 8
elapsed time = 85.64 | seconds power is 6 | number of threads is 10 | block size is 8
elapsed time = 89.25 | seconds power is 7 | number of threads is 10 | block size is 8
elapsed time = 92.76 | seconds power is 8 | number of threads is 10 | block size is 8
elapsed time = 96.35 | seconds power is 9 | number of threads is 10 | block size is 8
elapsed time = 99.96 | seconds power is 10 | number of threads is 10 | block size is 8
elapsed time = 103.53 | seconds power is 11 | number of threads is 10 | block size is 8
elapsed time = 107.32 | seconds power is 12 | number of threads is 10 | block size is 8
elapsed time = 110.92 | seconds power is 13 | number of threads is 10 | block size is 8
elapsed time = 114.54 | seconds power is 14 | number of threads is 10 | block size is 8
elapsed time = 118.10 | seconds power is 15 | number of threads is 10 | block size is 8
elapsed time = 121.71 | seconds power is 16 | number of threads is 10 | block size is 8
elapsed time = 125.33 | seconds power is 2 | number of threads is 10 | block size is 16
elapsed time = 128.75 | seconds power is 3 | number of threads is 10 | block size is 16
elapsed time = 132.17 | seconds power is 4 | number of threads is 10 | block size is 16
elapsed time = 135.56 | seconds power is 5 | number of threads is 10 | block size is 16
elapsed time = 138.97 | seconds power is 6 | number of threads is 10 | block size is 16
elapsed time = 142.37 | seconds power is 7 | number of threads is 10 | block size is 16
elapsed time = 145.95 | seconds power is 8 | number of threads is 10 | block size is 16
elapsed time = 149.35 | seconds power is 9 | number of threads is 10 | block size is 16
elapsed time = 152.78 | seconds power is 10 | number of threads is 10 | block size is 16
elapsed time = 156.08 | seconds power is 11 | number of threads is 10 | block size is 16
elapsed time = 159.50 | seconds power is 12 | number of threads is 10 | block size is 16
elapsed time = 163.07 | seconds power is 13 | number of threads is 10 | block size is 16
elapsed time = 166.48 | seconds power is 14 | number of threads is 10 | block size is 16
elapsed time = 169.89 | seconds power is 15 | number of threads is 10 | block size is 16
elapsed time = 173.30 | seconds power is 16 | number of threads is 10 | block size is 16
elapsed time = 176.51 | seconds power is 2 | number of threads is 10 | block size is 32
elapsed time = 180.02 | seconds power is 3 | number of threads is 10 | block size is 32
elapsed time = 183.49 | seconds power is 4 | number of threads is 10 | block size is 32
elapsed time = 187.01 | seconds power is 5 | number of threads is 10 | block size is 32
elapsed time = 190.28 | seconds power is 6 | number of threads is 10 | block size is 32
elapsed time = 193.54 | seconds power is 7 | number of threads is 10 | block size is 32
elapsed time = 197.05 | seconds power is 8 | number of threads is 10 | block size is 32
elapsed time = 200.57 | seconds power is 9 | number of threads is 10 | block size is 32
elapsed time = 204.06 | seconds power is 10 | number of threads is 10 | block size is 32
elapsed time = 207.61 | seconds power is 11 | number of threads is 10 | block size is 32
elapsed time = 211.12 | seconds power is 12 | number of threads is 10 | block size is 32
elapsed time = 214.59 | seconds power is 13 | number of threads is 10 | block size is 32
elapsed time = 218.29 | seconds power is 14 | number of threads is 10 | block size is 32
elapsed time = 221.61 | seconds power is 15 | number of threads is 10 | block size is 32
elapsed time = 225.14 | seconds power is 16 | number of threads is 10 | block size is 32
elapsed time = 228.99 | seconds power is 2 | number of threads is 10 | block size is 64
elapsed time = 232.17 | seconds power is 3 | number of threads is 10 | block size is 64
elapsed time = 235.99 | seconds power is 4 | number of threads is 10 | block size is 64
elapsed time = 239.59 | seconds power is 5 | number of threads is 10 | block size is 64
elapsed time = 243.62 | seconds power is 6 | number of threads is 10 | block size is 64
elapsed time = 247.37 | seconds power is 7 | number of threads is 10 | block size is 64
elapsed time = 250.85 | seconds power is 8 | number of threads is 10 | block size is 64
elapsed time = 254.67 | seconds power is 9 | number of threads is 10 | block size is 64
elapsed time = 257.91 | seconds power is 10 | number of threads is 10 | block size is 64
elapsed time = 261.82 | seconds power is 11 | number of threads is 10 | block size is 64
elapsed time = 265.34 | seconds power is 12 | number of threads is 10 | block size is 64
elapsed time = 268.93 | seconds power is 13 | number of threads is 10 | block size is 64
elapsed time = 272.35 | seconds power is 14 | number of threads is 10 | block size is 64
elapsed time = 275.96 | seconds power is 15 | number of threads is 10 | block size is 64
elapsed time = 279.20 | seconds power is 16 | number of threads is 10 | block size is 64
2048 10 thread done
elapsed time = 3.92 | seconds power is 2 | number of threads is 12 | block size is 4
elapsed time = 7.85 | seconds power is 3 | number of threads is 12 | block size is 4
elapsed time = 11.81 | seconds power is 4 | number of threads is 12 | block size is 4
elapsed time = 15.75 | seconds power is 5 | number of threads is 12 | block size is 4
elapsed time = 19.74 | seconds power is 6 | number of threads is 12 | block size is 4
elapsed time = 23.68 | seconds power is 7 | number of threads is 12 | block size is 4
elapsed time = 27.61 | seconds power is 8 | number of threads is 12 | block size is 4
elapsed time = 31.55 | seconds power is 9 | number of threads is 12 | block size is 4
elapsed time = 35.50 | seconds power is 10 | number of threads is 12 | block size is 4
elapsed time = 39.45 | seconds power is 11 | number of threads is 12 | block size is 4
elapsed time = 43.39 | seconds power is 12 | number of threads is 12 | block size is 4
elapsed time = 47.36 | seconds power is 13 | number of threads is 12 | block size is 4
elapsed time = 51.29 | seconds power is 14 | number of threads is 12 | block size is 4
elapsed time = 55.22 | seconds power is 15 | number of threads is 12 | block size is 4
elapsed time = 59.16 | seconds power is 16 | number of threads is 12 | block size is 4
elapsed time = 62.35 | seconds power is 2 | number of threads is 12 | block size is 8
elapsed time = 65.61 | seconds power is 3 | number of threads is 12 | block size is 8
elapsed time = 68.76 | seconds power is 4 | number of threads is 12 | block size is 8
elapsed time = 71.94 | seconds power is 5 | number of threads is 12 | block size is 8
elapsed time = 75.12 | seconds power is 6 | number of threads is 12 | block size is 8
elapsed time = 78.35 | seconds power is 7 | number of threads is 12 | block size is 8
elapsed time = 81.52 | seconds power is 8 | number of threads is 12 | block size is 8
elapsed time = 84.74 | seconds power is 9 | number of threads is 12 | block size is 8
elapsed time = 87.89 | seconds power is 10 | number of threads is 12 | block size is 8
elapsed time = 91.06 | seconds power is 11 | number of threads is 12 | block size is 8
elapsed time = 94.21 | seconds power is 12 | number of threads is 12 | block size is 8
elapsed time = 97.38 | seconds power is 13 | number of threads is 12 | block size is 8
elapsed time = 100.62 | seconds power is 14 | number of threads is 12 | block size is 8
elapsed time = 103.79 | seconds power is 15 | number of threads is 12 | block size is 8
elapsed time = 106.89 | seconds power is 16 | number of threads is 12 | block size is 8
elapsed time = 109.92 | seconds power is 2 | number of threads is 12 | block size is 16
elapsed time = 113.01 | seconds power is 3 | number of threads is 12 | block size is 16
elapsed time = 116.06 | seconds power is 4 | number of threads is 12 | block size is 16
elapsed time = 119.14 | seconds power is 5 | number of threads is 12 | block size is 16
elapsed time = 122.27 | seconds power is 6 | number of threads is 12 | block size is 16
elapsed time = 125.34 | seconds power is 7 | number of threads is 12 | block size is 16
elapsed time = 128.41 | seconds power is 8 | number of threads is 12 | block size is 16
elapsed time = 131.57 | seconds power is 9 | number of threads is 12 | block size is 16
elapsed time = 134.63 | seconds power is 10 | number of threads is 12 | block size is 16
elapsed time = 137.70 | seconds power is 11 | number of threads is 12 | block size is 16
elapsed time = 140.74 | seconds power is 12 | number of threads is 12 | block size is 16
elapsed time = 143.79 | seconds power is 13 | number of threads is 12 | block size is 16
elapsed time = 146.85 | seconds power is 14 | number of threads is 12 | block size is 16
elapsed time = 149.92 | seconds power is 15 | number of threads is 12 | block size is 16
elapsed time = 152.98 | seconds power is 16 | number of threads is 12 | block size is 16
elapsed time = 156.11 | seconds power is 2 | number of threads is 12 | block size is 32
elapsed time = 159.21 | seconds power is 3 | number of threads is 12 | block size is 32
elapsed time = 162.36 | seconds power is 4 | number of threads is 12 | block size is 32
elapsed time = 165.45 | seconds power is 5 | number of threads is 12 | block size is 32
elapsed time = 168.69 | seconds power is 6 | number of threads is 12 | block size is 32
elapsed time = 171.84 | seconds power is 7 | number of threads is 12 | block size is 32
elapsed time = 174.93 | seconds power is 8 | number of threads is 12 | block size is 32
elapsed time = 178.06 | seconds power is 9 | number of threads is 12 | block size is 32
elapsed time = 181.13 | seconds power is 10 | number of threads is 12 | block size is 32
elapsed time = 184.11 | seconds power is 11 | number of threads is 12 | block size is 32
elapsed time = 187.25 | seconds power is 12 | number of threads is 12 | block size is 32
elapsed time = 190.35 | seconds power is 13 | number of threads is 12 | block size is 32
elapsed time = 193.44 | seconds power is 14 | number of threads is 12 | block size is 32
elapsed time = 196.75 | seconds power is 15 | number of threads is 12 | block size is 32
elapsed time = 199.86 | seconds power is 16 | number of threads is 12 | block size is 32
elapsed time = 203.05 | seconds power is 2 | number of threads is 12 | block size is 64
elapsed time = 206.19 | seconds power is 3 | number of threads is 12 | block size is 64
elapsed time = 209.34 | seconds power is 4 | number of threads is 12 | block size is 64
elapsed time = 212.45 | seconds power is 5 | number of threads is 12 | block size is 64
elapsed time = 215.59 | seconds power is 6 | number of threads is 12 | block size is 64
elapsed time = 218.68 | seconds power is 7 | number of threads is 12 | block size is 64
elapsed time = 221.93 | seconds power is 8 | number of threads is 12 | block size is 64
elapsed time = 225.06 | seconds power is 9 | number of threads is 12 | block size is 64
elapsed time = 228.19 | seconds power is 10 | number of threads is 12 | block size is 64
elapsed time = 231.28 | seconds power is 11 | number of threads is 12 | block size is 64
elapsed time = 234.49 | seconds power is 12 | number of threads is 12 | block size is 64
elapsed time = 237.67 | seconds power is 13 | number of threads is 12 | block size is 64
elapsed time = 240.93 | seconds power is 14 | number of threads is 12 | block size is 64
elapsed time = 244.09 | seconds power is 15 | number of threads is 12 | block size is 64
elapsed time = 247.21 | seconds power is 16 | number of threads is 12 | block size is 64
2048 12 thread done
elapsed time = 3.98 | seconds power is 2 | number of threads is 14 | block size is 4
elapsed time = 7.92 | seconds power is 3 | number of threads is 14 | block size is 4
elapsed time = 11.90 | seconds power is 4 | number of threads is 14 | block size is 4
elapsed time = 15.81 | seconds power is 5 | number of threads is 14 | block size is 4
elapsed time = 19.75 | seconds power is 6 | number of threads is 14 | block size is 4
elapsed time = 23.69 | seconds power is 7 | number of threads is 14 | block size is 4
elapsed time = 27.63 | seconds power is 8 | number of threads is 14 | block size is 4
elapsed time = 31.56 | seconds power is 9 | number of threads is 14 | block size is 4
elapsed time = 35.51 | seconds power is 10 | number of threads is 14 | block size is 4
elapsed time = 39.46 | seconds power is 11 | number of threads is 14 | block size is 4
elapsed time = 43.46 | seconds power is 12 | number of threads is 14 | block size is 4
elapsed time = 47.35 | seconds power is 13 | number of threads is 14 | block size is 4
elapsed time = 51.30 | seconds power is 14 | number of threads is 14 | block size is 4
elapsed time = 55.22 | seconds power is 15 | number of threads is 14 | block size is 4
elapsed time = 59.17 | seconds power is 16 | number of threads is 14 | block size is 4
elapsed time = 62.29 | seconds power is 2 | number of threads is 14 | block size is 8
elapsed time = 65.44 | seconds power is 3 | number of threads is 14 | block size is 8
elapsed time = 68.63 | seconds power is 4 | number of threads is 14 | block size is 8
elapsed time = 71.81 | seconds power is 5 | number of threads is 14 | block size is 8
elapsed time = 74.97 | seconds power is 6 | number of threads is 14 | block size is 8
elapsed time = 78.14 | seconds power is 7 | number of threads is 14 | block size is 8
elapsed time = 81.26 | seconds power is 8 | number of threads is 14 | block size is 8
elapsed time = 84.38 | seconds power is 9 | number of threads is 14 | block size is 8
elapsed time = 87.51 | seconds power is 10 | number of threads is 14 | block size is 8
elapsed time = 90.64 | seconds power is 11 | number of threads is 14 | block size is 8
elapsed time = 93.80 | seconds power is 12 | number of threads is 14 | block size is 8
elapsed time = 96.97 | seconds power is 13 | number of threads is 14 | block size is 8
elapsed time = 100.12 | seconds power is 14 | number of threads is 14 | block size is 8
elapsed time = 103.26 | seconds power is 15 | number of threads is 14 | block size is 8
elapsed time = 106.46 | seconds power is 16 | number of threads is 14 | block size is 8
elapsed time = 109.47 | seconds power is 2 | number of threads is 14 | block size is 16
elapsed time = 112.66 | seconds power is 3 | number of threads is 14 | block size is 16
elapsed time = 115.82 | seconds power is 4 | number of threads is 14 | block size is 16
elapsed time = 118.86 | seconds power is 5 | number of threads is 14 | block size is 16
elapsed time = 122.04 | seconds power is 6 | number of threads is 14 | block size is 16
elapsed time = 125.07 | seconds power is 7 | number of threads is 14 | block size is 16
elapsed time = 128.24 | seconds power is 8 | number of threads is 14 | block size is 16
elapsed time = 131.28 | seconds power is 9 | number of threads is 14 | block size is 16
elapsed time = 134.33 | seconds power is 10 | number of threads is 14 | block size is 16
elapsed time = 137.38 | seconds power is 11 | number of threads is 14 | block size is 16
elapsed time = 140.52 | seconds power is 12 | number of threads is 14 | block size is 16
elapsed time = 143.55 | seconds power is 13 | number of threads is 14 | block size is 16
elapsed time = 146.72 | seconds power is 14 | number of threads is 14 | block size is 16
elapsed time = 149.80 | seconds power is 15 | number of threads is 14 | block size is 16
elapsed time = 152.93 | seconds power is 16 | number of threads is 14 | block size is 16
elapsed time = 156.15 | seconds power is 2 | number of threads is 14 | block size is 32
elapsed time = 159.20 | seconds power is 3 | number of threads is 14 | block size is 32
elapsed time = 162.31 | seconds power is 4 | number of threads is 14 | block size is 32
elapsed time = 165.52 | seconds power is 5 | number of threads is 14 | block size is 32
elapsed time = 168.66 | seconds power is 6 | number of threads is 14 | block size is 32
elapsed time = 171.75 | seconds power is 7 | number of threads is 14 | block size is 32
elapsed time = 174.93 | seconds power is 8 | number of threads is 14 | block size is 32
elapsed time = 178.05 | seconds power is 9 | number of threads is 14 | block size is 32
elapsed time = 181.17 | seconds power is 10 | number of threads is 14 | block size is 32
elapsed time = 184.40 | seconds power is 11 | number of threads is 14 | block size is 32
elapsed time = 187.69 | seconds power is 12 | number of threads is 14 | block size is 32
elapsed time = 190.80 | seconds power is 13 | number of threads is 14 | block size is 32
elapsed time = 193.96 | seconds power is 14 | number of threads is 14 | block size is 32
elapsed time = 197.12 | seconds power is 15 | number of threads is 14 | block size is 32
elapsed time = 200.27 | seconds power is 16 | number of threads is 14 | block size is 32
elapsed time = 203.57 | seconds power is 2 | number of threads is 14 | block size is 64
elapsed time = 206.82 | seconds power is 3 | number of threads is 14 | block size is 64
elapsed time = 210.14 | seconds power is 4 | number of threads is 14 | block size is 64
elapsed time = 213.45 | seconds power is 5 | number of threads is 14 | block size is 64
elapsed time = 216.79 | seconds power is 6 | number of threads is 14 | block size is 64
elapsed time = 220.32 | seconds power is 7 | number of threads is 14 | block size is 64
elapsed time = 223.60 | seconds power is 8 | number of threads is 14 | block size is 64
elapsed time = 226.88 | seconds power is 9 | number of threads is 14 | block size is 64
elapsed time = 230.14 | seconds power is 10 | number of threads is 14 | block size is 64
elapsed time = 233.45 | seconds power is 11 | number of threads is 14 | block size is 64
elapsed time = 236.89 | seconds power is 12 | number of threads is 14 | block size is 64
elapsed time = 240.17 | seconds power is 13 | number of threads is 14 | block size is 64
elapsed time = 243.48 | seconds power is 14 | number of threads is 14 | block size is 64
elapsed time = 246.76 | seconds power is 15 | number of threads is 14 | block size is 64
elapsed time = 249.99 | seconds power is 16 | number of threads is 14 | block size is 64
2048 14 thread done
elapsed time = 3.69 | seconds power is 2 | number of threads is 16 | block size is 4
elapsed time = 7.45 | seconds power is 3 | number of threads is 16 | block size is 4
elapsed time = 11.16 | seconds power is 4 | number of threads is 16 | block size is 4
elapsed time = 14.84 | seconds power is 5 | number of threads is 16 | block size is 4
elapsed time = 18.54 | seconds power is 6 | number of threads is 16 | block size is 4
elapsed time = 22.18 | seconds power is 7 | number of threads is 16 | block size is 4
elapsed time = 25.86 | seconds power is 8 | number of threads is 16 | block size is 4
elapsed time = 29.55 | seconds power is 9 | number of threads is 16 | block size is 4
elapsed time = 33.29 | seconds power is 10 | number of threads is 16 | block size is 4
elapsed time = 36.93 | seconds power is 11 | number of threads is 16 | block size is 4
elapsed time = 40.58 | seconds power is 12 | number of threads is 16 | block size is 4
elapsed time = 44.21 | seconds power is 13 | number of threads is 16 | block size is 4
elapsed time = 47.87 | seconds power is 14 | number of threads is 16 | block size is 4
elapsed time = 51.54 | seconds power is 15 | number of threads is 16 | block size is 4
elapsed time = 55.16 | seconds power is 16 | number of threads is 16 | block size is 4
elapsed time = 58.18 | seconds power is 2 | number of threads is 16 | block size is 8
elapsed time = 61.19 | seconds power is 3 | number of threads is 16 | block size is 8
elapsed time = 64.20 | seconds power is 4 | number of threads is 16 | block size is 8
elapsed time = 67.26 | seconds power is 5 | number of threads is 16 | block size is 8
elapsed time = 70.32 | seconds power is 6 | number of threads is 16 | block size is 8
elapsed time = 73.32 | seconds power is 7 | number of threads is 16 | block size is 8
elapsed time = 76.31 | seconds power is 8 | number of threads is 16 | block size is 8
elapsed time = 79.28 | seconds power is 9 | number of threads is 16 | block size is 8
elapsed time = 82.33 | seconds power is 10 | number of threads is 16 | block size is 8
elapsed time = 85.38 | seconds power is 11 | number of threads is 16 | block size is 8
elapsed time = 88.34 | seconds power is 12 | number of threads is 16 | block size is 8
elapsed time = 91.32 | seconds power is 13 | number of threads is 16 | block size is 8
elapsed time = 94.31 | seconds power is 14 | number of threads is 16 | block size is 8
elapsed time = 97.36 | seconds power is 15 | number of threads is 16 | block size is 8
elapsed time = 100.39 | seconds power is 16 | number of threads is 16 | block size is 8
elapsed time = 103.36 | seconds power is 2 | number of threads is 16 | block size is 16
elapsed time = 106.28 | seconds power is 3 | number of threads is 16 | block size is 16
elapsed time = 109.26 | seconds power is 4 | number of threads is 16 | block size is 16
elapsed time = 112.31 | seconds power is 5 | number of threads is 16 | block size is 16
elapsed time = 115.33 | seconds power is 6 | number of threads is 16 | block size is 16
elapsed time = 118.26 | seconds power is 7 | number of threads is 16 | block size is 16
elapsed time = 121.20 | seconds power is 8 | number of threads is 16 | block size is 16
elapsed time = 124.13 | seconds power is 9 | number of threads is 16 | block size is 16
elapsed time = 127.11 | seconds power is 10 | number of threads is 16 | block size is 16
elapsed time = 130.06 | seconds power is 11 | number of threads is 16 | block size is 16
elapsed time = 133.06 | seconds power is 12 | number of threads is 16 | block size is 16
elapsed time = 136.00 | seconds power is 13 | number of threads is 16 | block size is 16
elapsed time = 138.95 | seconds power is 14 | number of threads is 16 | block size is 16
elapsed time = 141.94 | seconds power is 15 | number of threads is 16 | block size is 16
elapsed time = 144.87 | seconds power is 16 | number of threads is 16 | block size is 16
elapsed time = 147.83 | seconds power is 2 | number of threads is 16 | block size is 32
elapsed time = 150.82 | seconds power is 3 | number of threads is 16 | block size is 32
elapsed time = 153.74 | seconds power is 4 | number of threads is 16 | block size is 32
elapsed time = 156.69 | seconds power is 5 | number of threads is 16 | block size is 32
elapsed time = 159.61 | seconds power is 6 | number of threads is 16 | block size is 32
elapsed time = 162.53 | seconds power is 7 | number of threads is 16 | block size is 32
elapsed time = 165.47 | seconds power is 8 | number of threads is 16 | block size is 32
elapsed time = 168.40 | seconds power is 9 | number of threads is 16 | block size is 32
elapsed time = 171.32 | seconds power is 10 | number of threads is 16 | block size is 32
elapsed time = 174.32 | seconds power is 11 | number of threads is 16 | block size is 32
elapsed time = 177.34 | seconds power is 12 | number of threads is 16 | block size is 32
elapsed time = 180.27 | seconds power is 13 | number of threads is 16 | block size is 32
elapsed time = 183.17 | seconds power is 14 | number of threads is 16 | block size is 32
elapsed time = 186.12 | seconds power is 15 | number of threads is 16 | block size is 32
elapsed time = 189.13 | seconds power is 16 | number of threads is 16 | block size is 32
elapsed time = 192.07 | seconds power is 2 | number of threads is 16 | block size is 64
elapsed time = 194.98 | seconds power is 3 | number of threads is 16 | block size is 64
elapsed time = 197.89 | seconds power is 4 | number of threads is 16 | block size is 64
elapsed time = 200.80 | seconds power is 5 | number of threads is 16 | block size is 64
elapsed time = 203.75 | seconds power is 6 | number of threads is 16 | block size is 64
elapsed time = 206.65 | seconds power is 7 | number of threads is 16 | block size is 64
elapsed time = 209.60 | seconds power is 8 | number of threads is 16 | block size is 64
elapsed time = 212.54 | seconds power is 9 | number of threads is 16 | block size is 64
elapsed time = 215.49 | seconds power is 10 | number of threads is 16 | block size is 64
elapsed time = 218.46 | seconds power is 11 | number of threads is 16 | block size is 64
elapsed time = 221.38 | seconds power is 12 | number of threads is 16 | block size is 64
elapsed time = 224.35 | seconds power is 13 | number of threads is 16 | block size is 64
elapsed time = 227.32 | seconds power is 14 | number of threads is 16 | block size is 64
elapsed time = 230.30 | seconds power is 15 | number of threads is 16 | block size is 64
elapsed time = 233.15 | seconds power is 16 | number of threads is 16 | block size is 64
2048 16 thread done
