elapsed time = 37.07 | seconds power is 2 | number of threads is 1 | block size is 4
elapsed time = 1281.85 | seconds power is 9 | number of threads is 1 | block size is 32
elapsed time = 1302.18 | seconds power is 10 | number of threads is 1 | block size is 32
elapsed time = 1322.51 | seconds power is 11 | number of threads is 1 | block size is 32
elapsed time = 1342.84 | seconds power is 12 | number of threads is 1 | block size is 32
elapsed time = 1363.17 | seconds power is 13 | number of threads is 1 | block size is 32
elapsed time = 1383.50 | seconds power is 14 | number of threads is 1 | block size is 32
elapsed time = 1403.83 | seconds power is 15 | number of threads is 1 | block size is 32
elapsed time = 1424.16 | seconds power is 16 | number of threads is 1 | block size is 32
elapsed time = 1444.01 | seconds power is 2 | number of threads is 1 | block size is 64
elapsed time = 1463.86 | seconds power is 3 | number of threads is 1 | block size is 64
elapsed time = 1483.71 | seconds power is 4 | number of threads is 1 | block size is 64
elapsed time = 1503.56 | seconds power is 5 | number of threads is 1 | block size is 64
elapsed time = 1523.40 | seconds power is 6 | number of threads is 1 | block size is 64
elapsed time = 1543.25 | seconds power is 7 | number of threads is 1 | block size is 64
elapsed time = 1563.10 | seconds power is 8 | number of threads is 1 | block size is 64
elapsed time = 1582.95 | seconds power is 9 | number of threads is 1 | block size is 64
elapsed time = 1602.80 | seconds power is 10 | number of threads is 1 | block size is 64
elapsed time = 1622.65 | seconds power is 11 | number of threads is 1 | block size is 64
elapsed time = 1642.49 | seconds power is 12 | number of threads is 1 | block size is 64
elapsed time = 1662.34 | seconds power is 13 | number of threads is 1 | block size is 64
elapsed time = 1682.19 | seconds power is 14 | number of threads is 1 | block size is 64
elapsed time = 1702.04 | seconds power is 15 | number of threads is 1 | block size is 64
elapsed time = 1721.89 | seconds power is 16 | number of threads is 1 | block size is 64
2048 1 thread done
elapsed time = 17.76 | seconds power is 2 | number of threads is 2 | block size is 4
elapsed time = 35.46 | seconds power is 3 | number of threads is 2 | block size is 4
elapsed time = 53.17 | seconds power is 4 | number of threads is 2 | block size is 4
elapsed time = 70.87 | seconds power is 5 | number of threads is 2 | block size is 4
elapsed time = 88.58 | seconds power is 6 | number of threads is 2 | block size is 4
elapsed time = 106.81 | seconds power is 7 | number of threads is 2 | block size is 4
elapsed time = 125.04 | seconds power is 8 | number of threads is 2 | block size is 4
elapsed time = 143.29 | seconds power is 9 | number of threads is 2 | block size is 4
elapsed time = 161.59 | seconds power is 10 | number of threads is 2 | block size is 4
elapsed time = 179.90 | seconds power is 11 | number of threads is 2 | block size is 4
elapsed time = 198.21 | seconds power is 12 | number of threads is 2 | block size is 4
elapsed time = 216.51 | seconds power is 13 | number of threads is 2 | block size is 4
elapsed time = 234.83 | seconds power is 14 | number of threads is 2 | block size is 4
elapsed time = 254.06 | seconds power is 15 | number of threads is 2 | block size is 4
elapsed time = 272.22 | seconds power is 16 | number of threads is 2 | block size is 4
elapsed time = 282.62 | seconds power is 2 | number of threads is 2 | block size is 8
elapsed time = 293.04 | seconds power is 3 | number of threads is 2 | block size is 8
elapsed time = 303.44 | seconds power is 4 | number of threads is 2 | block size is 8
elapsed time = 313.85 | seconds power is 5 | number of threads is 2 | block size is 8
elapsed time = 324.26 | seconds power is 6 | number of threads is 2 | block size is 8
elapsed time = 334.74 | seconds power is 7 | number of threads is 2 | block size is 8
elapsed time = 345.55 | seconds power is 8 | number of threads is 2 | block size is 8
elapsed time = 356.37 | seconds power is 9 | number of threads is 2 | block size is 8
elapsed time = 367.30 | seconds power is 10 | number of threads is 2 | block size is 8
elapsed time = 378.25 | seconds power is 11 | number of threads is 2 | block size is 8
elapsed time = 389.20 | seconds power is 12 | number of threads is 2 | block size is 8
elapsed time = 400.01 | seconds power is 13 | number of threads is 2 | block size is 8
elapsed time = 410.83 | seconds power is 14 | number of threads is 2 | block size is 8
elapsed time = 421.65 | seconds power is 15 | number of threads is 2 | block size is 8
elapsed time = 432.05 | seconds power is 16 | number of threads is 2 | block size is 8
elapsed time = 441.94 | seconds power is 2 | number of threads is 2 | block size is 16
elapsed time = 451.82 | seconds power is 3 | number of threads is 2 | block size is 16
elapsed time = 461.70 | seconds power is 4 | number of threads is 2 | block size is 16
elapsed time = 471.58 | seconds power is 5 | number of threads is 2 | block size is 16
elapsed time = 481.46 | seconds power is 6 | number of threads is 2 | block size is 16
elapsed time = 491.34 | seconds power is 7 | number of threads is 2 | block size is 16
elapsed time = 501.22 | seconds power is 8 | number of threads is 2 | block size is 16
elapsed time = 511.10 | seconds power is 9 | number of threads is 2 | block size is 16
elapsed time = 520.98 | seconds power is 10 | number of threads is 2 | block size is 16
elapsed time = 530.86 | seconds power is 11 | number of threads is 2 | block size is 16
elapsed time = 540.75 | seconds power is 12 | number of threads is 2 | block size is 16
elapsed time = 550.63 | seconds power is 13 | number of threads is 2 | block size is 16
elapsed time = 560.51 | seconds power is 14 | number of threads is 2 | block size is 16
elapsed time = 570.39 | seconds power is 15 | number of threads is 2 | block size is 16
elapsed time = 580.29 | seconds power is 16 | number of threads is 2 | block size is 16
elapsed time = 590.43 | seconds power is 2 | number of threads is 2 | block size is 32
elapsed time = 600.58 | seconds power is 3 | number of threads is 2 | block size is 32
elapsed time = 610.73 | seconds power is 4 | number of threads is 2 | block size is 32
elapsed time = 620.88 | seconds power is 5 | number of threads is 2 | block size is 32
elapsed time = 631.08 | seconds power is 6 | number of threads is 2 | block size is 32
elapsed time = 641.25 | seconds power is 7 | number of threads is 2 | block size is 32
elapsed time = 651.41 | seconds power is 8 | number of threads is 2 | block size is 32
elapsed time = 661.56 | seconds power is 9 | number of threads is 2 | block size is 32
elapsed time = 671.72 | seconds power is 10 | number of threads is 2 | block size is 32
elapsed time = 681.86 | seconds power is 11 | number of threads is 2 | block size is 32
elapsed time = 692.01 | seconds power is 12 | number of threads is 2 | block size is 32
elapsed time = 702.15 | seconds power is 13 | number of threads is 2 | block size is 32
elapsed time = 712.29 | seconds power is 14 | number of threads is 2 | block size is 32
elapsed time = 722.44 | seconds power is 15 | number of threads is 2 | block size is 32
elapsed time = 732.58 | seconds power is 16 | number of threads is 2 | block size is 32
elapsed time = 742.49 | seconds power is 2 | number of threads is 2 | block size is 64
elapsed time = 752.40 | seconds power is 3 | number of threads is 2 | block size is 64
elapsed time = 762.32 | seconds power is 4 | number of threads is 2 | block size is 64
elapsed time = 772.23 | seconds power is 5 | number of threads is 2 | block size is 64
elapsed time = 782.15 | seconds power is 6 | number of threads is 2 | block size is 64
elapsed time = 792.07 | seconds power is 7 | number of threads is 2 | block size is 64
elapsed time = 801.98 | seconds power is 8 | number of threads is 2 | block size is 64
elapsed time = 811.89 | seconds power is 9 | number of threads is 2 | block size is 64
elapsed time = 821.81 | seconds power is 10 | number of threads is 2 | block size is 64
elapsed time = 831.73 | seconds power is 11 | number of threads is 2 | block size is 64
elapsed time = 841.64 | seconds power is 12 | number of threads is 2 | block size is 64
elapsed time = 851.56 | seconds power is 13 | number of threads is 2 | block size is 64
elapsed time = 861.47 | seconds power is 14 | number of threads is 2 | block size is 64
elapsed time = 871.39 | seconds power is 15 | number of threads is 2 | block size is 64
elapsed time = 881.31 | seconds power is 16 | number of threads is 2 | block size is 64
2048 2 thread done
elapsed time = 8.66 | seconds power is 2 | number of threads is 4 | block size is 4
elapsed time = 17.26 | seconds power is 3 | number of threads is 4 | block size is 4
elapsed time = 25.85 | seconds power is 4 | number of threads is 4 | block size is 4
elapsed time = 34.46 | seconds power is 5 | number of threads is 4 | block size is 4
elapsed time = 43.07 | seconds power is 6 | number of threads is 4 | block size is 4
elapsed time = 51.76 | seconds power is 7 | number of threads is 4 | block size is 4
elapsed time = 60.44 | seconds power is 8 | number of threads is 4 | block size is 4
elapsed time = 69.12 | seconds power is 9 | number of threads is 4 | block size is 4
elapsed time = 77.81 | seconds power is 10 | number of threads is 4 | block size is 4
elapsed time = 86.49 | seconds power is 11 | number of threads is 4 | block size is 4
elapsed time = 95.17 | seconds power is 12 | number of threads is 4 | block size is 4
elapsed time = 103.84 | seconds power is 13 | number of threads is 4 | block size is 4
elapsed time = 112.51 | seconds power is 14 | number of threads is 4 | block size is 4
elapsed time = 121.17 | seconds power is 15 | number of threads is 4 | block size is 4
elapsed time = 130.17 | seconds power is 16 | number of threads is 4 | block size is 4
elapsed time = 136.09 | seconds power is 2 | number of threads is 4 | block size is 8
elapsed time = 141.68 | seconds power is 3 | number of threads is 4 | block size is 8
elapsed time = 147.15 | seconds power is 4 | number of threads is 4 | block size is 8
elapsed time = 152.61 | seconds power is 5 | number of threads is 4 | block size is 8
elapsed time = 158.09 | seconds power is 6 | number of threads is 4 | block size is 8
elapsed time = 163.57 | seconds power is 7 | number of threads is 4 | block size is 8
elapsed time = 169.14 | seconds power is 8 | number of threads is 4 | block size is 8
elapsed time = 174.61 | seconds power is 9 | number of threads is 4 | block size is 8
elapsed time = 180.10 | seconds power is 10 | number of threads is 4 | block size is 8
elapsed time = 185.58 | seconds power is 11 | number of threads is 4 | block size is 8
elapsed time = 191.06 | seconds power is 12 | number of threads is 4 | block size is 8
elapsed time = 196.55 | seconds power is 13 | number of threads is 4 | block size is 8
elapsed time = 202.06 | seconds power is 14 | number of threads is 4 | block size is 8
elapsed time = 207.63 | seconds power is 15 | number of threads is 4 | block size is 8
elapsed time = 213.24 | seconds power is 16 | number of threads is 4 | block size is 8
elapsed time = 218.57 | seconds power is 2 | number of threads is 4 | block size is 16
elapsed time = 223.90 | seconds power is 3 | number of threads is 4 | block size is 16
elapsed time = 229.23 | seconds power is 4 | number of threads is 4 | block size is 16
elapsed time = 234.55 | seconds power is 5 | number of threads is 4 | block size is 16
elapsed time = 239.88 | seconds power is 6 | number of threads is 4 | block size is 16
elapsed time = 245.21 | seconds power is 7 | number of threads is 4 | block size is 16
elapsed time = 250.54 | seconds power is 8 | number of threads is 4 | block size is 16
elapsed time = 255.87 | seconds power is 9 | number of threads is 4 | block size is 16
elapsed time = 261.20 | seconds power is 10 | number of threads is 4 | block size is 16
elapsed time = 266.53 | seconds power is 11 | number of threads is 4 | block size is 16
elapsed time = 271.85 | seconds power is 12 | number of threads is 4 | block size is 16
elapsed time = 277.18 | seconds power is 13 | number of threads is 4 | block size is 16
elapsed time = 282.52 | seconds power is 14 | number of threads is 4 | block size is 16
elapsed time = 287.85 | seconds power is 15 | number of threads is 4 | block size is 16
elapsed time = 293.17 | seconds power is 16 | number of threads is 4 | block size is 16
elapsed time = 298.61 | seconds power is 2 | number of threads is 4 | block size is 32
elapsed time = 304.05 | seconds power is 3 | number of threads is 4 | block size is 32
elapsed time = 309.49 | seconds power is 4 | number of threads is 4 | block size is 32
elapsed time = 314.92 | seconds power is 5 | number of threads is 4 | block size is 32
elapsed time = 320.36 | seconds power is 6 | number of threads is 4 | block size is 32
elapsed time = 325.80 | seconds power is 7 | number of threads is 4 | block size is 32
elapsed time = 331.24 | seconds power is 8 | number of threads is 4 | block size is 32
elapsed time = 336.67 | seconds power is 9 | number of threads is 4 | block size is 32
elapsed time = 342.10 | seconds power is 10 | number of threads is 4 | block size is 32
elapsed time = 347.53 | seconds power is 11 | number of threads is 4 | block size is 32
elapsed time = 352.96 | seconds power is 12 | number of threads is 4 | block size is 32
elapsed time = 358.39 | seconds power is 13 | number of threads is 4 | block size is 32
elapsed time = 363.82 | seconds power is 14 | number of threads is 4 | block size is 32
elapsed time = 369.26 | seconds power is 15 | number of threads is 4 | block size is 32
elapsed time = 374.69 | seconds power is 16 | number of threads is 4 | block size is 32
elapsed time = 379.98 | seconds power is 2 | number of threads is 4 | block size is 64
elapsed time = 385.27 | seconds power is 3 | number of threads is 4 | block size is 64
elapsed time = 390.55 | seconds power is 4 | number of threads is 4 | block size is 64
elapsed time = 395.85 | seconds power is 5 | number of threads is 4 | block size is 64
elapsed time = 401.15 | seconds power is 6 | number of threads is 4 | block size is 64
elapsed time = 406.43 | seconds power is 7 | number of threads is 4 | block size is 64
elapsed time = 411.72 | seconds power is 8 | number of threads is 4 | block size is 64
elapsed time = 417.01 | seconds power is 9 | number of threads is 4 | block size is 64
elapsed time = 422.29 | seconds power is 10 | number of threads is 4 | block size is 64
elapsed time = 427.58 | seconds power is 11 | number of threads is 4 | block size is 64
elapsed time = 432.88 | seconds power is 12 | number of threads is 4 | block size is 64
elapsed time = 438.16 | seconds power is 13 | number of threads is 4 | block size is 64
elapsed time = 443.45 | seconds power is 14 | number of threads is 4 | block size is 64
elapsed time = 448.73 | seconds power is 15 | number of threads is 4 | block size is 64
elapsed time = 454.02 | seconds power is 16 | number of threads is 4 | block size is 64
2048 4 thread done
elapsed time = 6.60 | seconds power is 2 | number of threads is 6 | block size is 4
elapsed time = 13.17 | seconds power is 3 | number of threads is 6 | block size is 4
elapsed time = 19.73 | seconds power is 4 | number of threads is 6 | block size is 4
elapsed time = 26.31 | seconds power is 5 | number of threads is 6 | block size is 4
elapsed time = 32.90 | seconds power is 6 | number of threads is 6 | block size is 4
elapsed time = 39.47 | seconds power is 7 | number of threads is 6 | block size is 4
elapsed time = 46.10 | seconds power is 8 | number of threads is 6 | block size is 4
elapsed time = 52.78 | seconds power is 9 | number of threads is 6 | block size is 4
elapsed time = 59.49 | seconds power is 10 | number of threads is 6 | block size is 4
elapsed time = 66.08 | seconds power is 11 | number of threads is 6 | block size is 4
elapsed time = 72.67 | seconds power is 12 | number of threads is 6 | block size is 4
elapsed time = 79.27 | seconds power is 13 | number of threads is 6 | block size is 4
elapsed time = 85.90 | seconds power is 14 | number of threads is 6 | block size is 4
elapsed time = 92.46 | seconds power is 15 | number of threads is 6 | block size is 4
elapsed time = 99.07 | seconds power is 16 | number of threads is 6 | block size is 4
elapsed time = 103.28 | seconds power is 2 | number of threads is 6 | block size is 8
elapsed time = 107.49 | seconds power is 3 | number of threads is 6 | block size is 8
elapsed time = 111.70 | seconds power is 4 | number of threads is 6 | block size is 8
elapsed time = 115.92 | seconds power is 5 | number of threads is 6 | block size is 8
elapsed time = 120.15 | seconds power is 6 | number of threads is 6 | block size is 8
elapsed time = 124.36 | seconds power is 7 | number of threads is 6 | block size is 8
elapsed time = 128.58 | seconds power is 8 | number of threads is 6 | block size is 8
elapsed time = 132.84 | seconds power is 9 | number of threads is 6 | block size is 8
elapsed time = 137.05 | seconds power is 10 | number of threads is 6 | block size is 8
elapsed time = 141.27 | seconds power is 11 | number of threads is 6 | block size is 8
elapsed time = 145.52 | seconds power is 12 | number of threads is 6 | block size is 8
elapsed time = 149.73 | seconds power is 13 | number of threads is 6 | block size is 8
elapsed time = 153.95 | seconds power is 14 | number of threads is 6 | block size is 8
elapsed time = 158.17 | seconds power is 15 | number of threads is 6 | block size is 8
elapsed time = 162.39 | seconds power is 16 | number of threads is 6 | block size is 8
elapsed time = 166.57 | seconds power is 2 | number of threads is 6 | block size is 16
elapsed time = 170.74 | seconds power is 3 | number of threads is 6 | block size is 16
elapsed time = 174.93 | seconds power is 4 | number of threads is 6 | block size is 16
elapsed time = 179.13 | seconds power is 5 | number of threads is 6 | block size is 16
elapsed time = 183.29 | seconds power is 6 | number of threads is 6 | block size is 16
elapsed time = 187.46 | seconds power is 7 | number of threads is 6 | block size is 16
elapsed time = 191.63 | seconds power is 8 | number of threads is 6 | block size is 16
elapsed time = 195.80 | seconds power is 9 | number of threads is 6 | block size is 16
elapsed time = 200.00 | seconds power is 10 | number of threads is 6 | block size is 16
elapsed time = 204.16 | seconds power is 11 | number of threads is 6 | block size is 16
elapsed time = 208.33 | seconds power is 12 | number of threads is 6 | block size is 16
elapsed time = 212.50 | seconds power is 13 | number of threads is 6 | block size is 16
elapsed time = 216.68 | seconds power is 14 | number of threads is 6 | block size is 16
elapsed time = 220.85 | seconds power is 15 | number of threads is 6 | block size is 16
elapsed time = 225.06 | seconds power is 16 | number of threads is 6 | block size is 16
elapsed time = 229.29 | seconds power is 2 | number of threads is 6 | block size is 32
elapsed time = 233.52 | seconds power is 3 | number of threads is 6 | block size is 32
elapsed time = 237.76 | seconds power is 4 | number of threads is 6 | block size is 32
elapsed time = 242.00 | seconds power is 5 | number of threads is 6 | block size is 32
elapsed time = 246.24 | seconds power is 6 | number of threads is 6 | block size is 32
elapsed time = 250.48 | seconds power is 7 | number of threads is 6 | block size is 32
elapsed time = 254.72 | seconds power is 8 | number of threads is 6 | block size is 32
elapsed time = 258.95 | seconds power is 9 | number of threads is 6 | block size is 32
elapsed time = 263.20 | seconds power is 10 | number of threads is 6 | block size is 32
elapsed time = 267.44 | seconds power is 11 | number of threads is 6 | block size is 32
elapsed time = 271.67 | seconds power is 12 | number of threads is 6 | block size is 32
elapsed time = 275.91 | seconds power is 13 | number of threads is 6 | block size is 32
elapsed time = 280.14 | seconds power is 14 | number of threads is 6 | block size is 32
elapsed time = 284.38 | seconds power is 15 | number of threads is 6 | block size is 32
elapsed time = 288.61 | seconds power is 16 | number of threads is 6 | block size is 32
elapsed time = 293.02 | seconds power is 2 | number of threads is 6 | block size is 64
elapsed time = 297.45 | seconds power is 3 | number of threads is 6 | block size is 64
elapsed time = 301.96 | seconds power is 4 | number of threads is 6 | block size is 64
elapsed time = 306.43 | seconds power is 5 | number of threads is 6 | block size is 64
elapsed time = 310.92 | seconds power is 6 | number of threads is 6 | block size is 64
elapsed time = 315.26 | seconds power is 7 | number of threads is 6 | block size is 64
elapsed time = 319.76 | seconds power is 8 | number of threads is 6 | block size is 64
elapsed time = 324.19 | seconds power is 9 | number of threads is 6 | block size is 64
elapsed time = 328.65 | seconds power is 10 | number of threads is 6 | block size is 64
elapsed time = 333.06 | seconds power is 11 | number of threads is 6 | block size is 64
elapsed time = 337.51 | seconds power is 12 | number of threads is 6 | block size is 64
elapsed time = 342.02 | seconds power is 13 | number of threads is 6 | block size is 64
elapsed time = 346.48 | seconds power is 14 | number of threads is 6 | block size is 64
elapsed time = 350.96 | seconds power is 15 | number of threads is 6 | block size is 64
elapsed time = 355.30 | seconds power is 16 | number of threads is 6 | block size is 64
2048 6 thread done
elapsed time = 4.86 | seconds power is 2 | number of threads is 8 | block size is 4
elapsed time = 9.55 | seconds power is 3 | number of threads is 8 | block size is 4
elapsed time = 14.23 | seconds power is 4 | number of threads is 8 | block size is 4
elapsed time = 18.92 | seconds power is 5 | number of threads is 8 | block size is 4
elapsed time = 23.60 | seconds power is 6 | number of threads is 8 | block size is 4
elapsed time = 28.29 | seconds power is 7 | number of threads is 8 | block size is 4
elapsed time = 32.98 | seconds power is 8 | number of threads is 8 | block size is 4
elapsed time = 37.66 | seconds power is 9 | number of threads is 8 | block size is 4
elapsed time = 42.35 | seconds power is 10 | number of threads is 8 | block size is 4
elapsed time = 47.05 | seconds power is 11 | number of threads is 8 | block size is 4
elapsed time = 51.74 | seconds power is 12 | number of threads is 8 | block size is 4
elapsed time = 56.42 | seconds power is 13 | number of threads is 8 | block size is 4
elapsed time = 61.11 | seconds power is 14 | number of threads is 8 | block size is 4
elapsed time = 65.80 | seconds power is 15 | number of threads is 8 | block size is 4
elapsed time = 70.49 | seconds power is 16 | number of threads is 8 | block size is 4
elapsed time = 73.99 | seconds power is 2 | number of threads is 8 | block size is 8
elapsed time = 77.51 | seconds power is 3 | number of threads is 8 | block size is 8
elapsed time = 81.05 | seconds power is 4 | number of threads is 8 | block size is 8
elapsed time = 84.57 | seconds power is 5 | number of threads is 8 | block size is 8
elapsed time = 88.11 | seconds power is 6 | number of threads is 8 | block size is 8
elapsed time = 91.64 | seconds power is 7 | number of threads is 8 | block size is 8
elapsed time = 95.20 | seconds power is 8 | number of threads is 8 | block size is 8
elapsed time = 98.73 | seconds power is 9 | number of threads is 8 | block size is 8
elapsed time = 102.25 | seconds power is 10 | number of threads is 8 | block size is 8
elapsed time = 105.79 | seconds power is 11 | number of threads is 8 | block size is 8
elapsed time = 109.33 | seconds power is 12 | number of threads is 8 | block size is 8
elapsed time = 112.87 | seconds power is 13 | number of threads is 8 | block size is 8
elapsed time = 116.40 | seconds power is 14 | number of threads is 8 | block size is 8
elapsed time = 119.88 | seconds power is 15 | number of threads is 8 | block size is 8
elapsed time = 123.36 | seconds power is 16 | number of threads is 8 | block size is 8
elapsed time = 126.74 | seconds power is 2 | number of threads is 8 | block size is 16
elapsed time = 130.19 | seconds power is 3 | number of threads is 8 | block size is 16
elapsed time = 133.59 | seconds power is 4 | number of threads is 8 | block size is 16
elapsed time = 137.00 | seconds power is 5 | number of threads is 8 | block size is 16
elapsed time = 140.39 | seconds power is 6 | number of threads is 8 | block size is 16
elapsed time = 143.79 | seconds power is 7 | number of threads is 8 | block size is 16
elapsed time = 147.20 | seconds power is 8 | number of threads is 8 | block size is 16
elapsed time = 150.58 | seconds power is 9 | number of threads is 8 | block size is 16
elapsed time = 153.99 | seconds power is 10 | number of threads is 8 | block size is 16
elapsed time = 157.39 | seconds power is 11 | number of threads is 8 | block size is 16
elapsed time = 160.80 | seconds power is 12 | number of threads is 8 | block size is 16
elapsed time = 164.19 | seconds power is 13 | number of threads is 8 | block size is 16
elapsed time = 167.61 | seconds power is 14 | number of threads is 8 | block size is 16
elapsed time = 171.02 | seconds power is 15 | number of threads is 8 | block size is 16
elapsed time = 174.53 | seconds power is 16 | number of threads is 8 | block size is 16
elapsed time = 177.94 | seconds power is 2 | number of threads is 8 | block size is 32
elapsed time = 181.38 | seconds power is 3 | number of threads is 8 | block size is 32
elapsed time = 184.83 | seconds power is 4 | number of threads is 8 | block size is 32
elapsed time = 188.27 | seconds power is 5 | number of threads is 8 | block size is 32
elapsed time = 191.70 | seconds power is 6 | number of threads is 8 | block size is 32
elapsed time = 195.15 | seconds power is 7 | number of threads is 8 | block size is 32
elapsed time = 198.58 | seconds power is 8 | number of threads is 8 | block size is 32
elapsed time = 202.02 | seconds power is 9 | number of threads is 8 | block size is 32
elapsed time = 205.46 | seconds power is 10 | number of threads is 8 | block size is 32
elapsed time = 208.90 | seconds power is 11 | number of threads is 8 | block size is 32
elapsed time = 212.35 | seconds power is 12 | number of threads is 8 | block size is 32
elapsed time = 215.79 | seconds power is 13 | number of threads is 8 | block size is 32
elapsed time = 219.23 | seconds power is 14 | number of threads is 8 | block size is 32
elapsed time = 222.66 | seconds power is 15 | number of threads is 8 | block size is 32
elapsed time = 226.10 | seconds power is 16 | number of threads is 8 | block size is 32
elapsed time = 229.44 | seconds power is 2 | number of threads is 8 | block size is 64
elapsed time = 232.78 | seconds power is 3 | number of threads is 8 | block size is 64
elapsed time = 236.11 | seconds power is 4 | number of threads is 8 | block size is 64
elapsed time = 239.46 | seconds power is 5 | number of threads is 8 | block size is 64
elapsed time = 242.80 | seconds power is 6 | number of threads is 8 | block size is 64
elapsed time = 246.11 | seconds power is 7 | number of threads is 8 | block size is 64
elapsed time = 249.46 | seconds power is 8 | number of threads is 8 | block size is 64
elapsed time = 252.79 | seconds power is 9 | number of threads is 8 | block size is 64
elapsed time = 256.11 | seconds power is 10 | number of threads is 8 | block size is 64
elapsed time = 259.43 | seconds power is 11 | number of threads is 8 | block size is 64
elapsed time = 262.74 | seconds power is 12 | number of threads is 8 | block size is 64
elapsed time = 266.04 | seconds power is 13 | number of threads is 8 | block size is 64
elapsed time = 269.37 | seconds power is 14 | number of threads is 8 | block size is 64
elapsed time = 272.72 | seconds power is 15 | number of threads is 8 | block size is 64
elapsed time = 276.05 | seconds power is 16 | number of threads is 8 | block size is 64
2048 8 thread done
elapsed time = 4.52 | seconds power is 2 | number of threads is 10 | block size is 4
elapsed time = 8.97 | seconds power is 3 | number of threads is 10 | block size is 4
elapsed time = 13.54 | seconds power is 4 | number of threads is 10 | block size is 4
elapsed time = 18.05 | seconds power is 5 | number of threads is 10 | block size is 4
elapsed time = 22.49 | seconds power is 6 | number of threads is 10 | block size is 4
elapsed time = 26.99 | seconds power is 7 | number of threads is 10 | block size is 4
elapsed time = 31.54 | seconds power is 8 | number of threads is 10 | block size is 4
elapsed time = 36.09 | seconds power is 9 | number of threads is 10 | block size is 4
elapsed time = 40.67 | seconds power is 10 | number of threads is 10 | block size is 4
elapsed time = 45.09 | seconds power is 11 | number of threads is 10 | block size is 4
