elapsed time = 34.97 | seconds power is 2 | number of threads is 1 | block size is 4
elapsed time = 174.66 | seconds power is 10 | number of threads is 4 | block size is 8
elapsed time = 180.23 | seconds power is 11 | number of threads is 4 | block size is 8
elapsed time = 185.79 | seconds power is 12 | number of threads is 4 | block size is 8
elapsed time = 191.36 | seconds power is 13 | number of threads is 4 | block size is 8
elapsed time = 196.92 | seconds power is 14 | number of threads is 4 | block size is 8
elapsed time = 202.49 | seconds power is 15 | number of threads is 4 | block size is 8
elapsed time = 208.05 | seconds power is 16 | number of threads is 4 | block size is 8
elapsed time = 213.43 | seconds power is 2 | number of threads is 4 | block size is 16
elapsed time = 218.81 | seconds power is 3 | number of threads is 4 | block size is 16
elapsed time = 224.18 | seconds power is 4 | number of threads is 4 | block size is 16
elapsed time = 229.56 | seconds power is 5 | number of threads is 4 | block size is 16
elapsed time = 234.93 | seconds power is 6 | number of threads is 4 | block size is 16
elapsed time = 240.30 | seconds power is 7 | number of threads is 4 | block size is 16
elapsed time = 245.67 | seconds power is 8 | number of threads is 4 | block size is 16
elapsed time = 251.05 | seconds power is 9 | number of threads is 4 | block size is 16
elapsed time = 256.42 | seconds power is 10 | number of threads is 4 | block size is 16
elapsed time = 261.79 | seconds power is 11 | number of threads is 4 | block size is 16
elapsed time = 267.17 | seconds power is 12 | number of threads is 4 | block size is 16
elapsed time = 272.54 | seconds power is 13 | number of threads is 4 | block size is 16
elapsed time = 277.92 | seconds power is 14 | number of threads is 4 | block size is 16
elapsed time = 283.29 | seconds power is 15 | number of threads is 4 | block size is 16
elapsed time = 288.67 | seconds power is 16 | number of threads is 4 | block size is 16
elapsed time = 294.11 | seconds power is 2 | number of threads is 4 | block size is 32
elapsed time = 299.57 | seconds power is 3 | number of threads is 4 | block size is 32
elapsed time = 305.04 | seconds power is 4 | number of threads is 4 | block size is 32
elapsed time = 310.51 | seconds power is 5 | number of threads is 4 | block size is 32
elapsed time = 315.98 | seconds power is 6 | number of threads is 4 | block size is 32
elapsed time = 321.45 | seconds power is 7 | number of threads is 4 | block size is 32
elapsed time = 326.89 | seconds power is 8 | number of threads is 4 | block size is 32
elapsed time = 332.35 | seconds power is 9 | number of threads is 4 | block size is 32
elapsed time = 337.79 | seconds power is 10 | number of threads is 4 | block size is 32
elapsed time = 343.26 | seconds power is 11 | number of threads is 4 | block size is 32
elapsed time = 348.72 | seconds power is 12 | number of threads is 4 | block size is 32
elapsed time = 354.16 | seconds power is 13 | number of threads is 4 | block size is 32
elapsed time = 359.63 | seconds power is 14 | number of threads is 4 | block size is 32
elapsed time = 365.11 | seconds power is 15 | number of threads is 4 | block size is 32
elapsed time = 370.58 | seconds power is 16 | number of threads is 4 | block size is 32
elapsed time = 375.86 | seconds power is 2 | number of threads is 4 | block size is 64
elapsed time = 381.13 | seconds power is 3 | number of threads is 4 | block size is 64
elapsed time = 386.40 | seconds power is 4 | number of threads is 4 | block size is 64
elapsed time = 391.68 | seconds power is 5 | number of threads is 4 | block size is 64
elapsed time = 396.96 | seconds power is 6 | number of threads is 4 | block size is 64
elapsed time = 402.24 | seconds power is 7 | number of threads is 4 | block size is 64
elapsed time = 407.51 | seconds power is 8 | number of threads is 4 | block size is 64
elapsed time = 412.79 | seconds power is 9 | number of threads is 4 | block size is 64
elapsed time = 418.06 | seconds power is 10 | number of threads is 4 | block size is 64
elapsed time = 423.34 | seconds power is 11 | number of threads is 4 | block size is 64
elapsed time = 428.61 | seconds power is 12 | number of threads is 4 | block size is 64
elapsed time = 433.89 | seconds power is 13 | number of threads is 4 | block size is 64
elapsed time = 439.16 | seconds power is 14 | number of threads is 4 | block size is 64
elapsed time = 444.44 | seconds power is 15 | number of threads is 4 | block size is 64
elapsed time = 449.71 | seconds power is 16 | number of threads is 4 | block size is 64
2048 4 thread done
elapsed time = 5.89 | seconds power is 2 | number of threads is 6 | block size is 4
elapsed time = 11.73 | seconds power is 3 | number of threads is 6 | block size is 4
elapsed time = 17.66 | seconds power is 4 | number of threads is 6 | block size is 4
elapsed time = 23.52 | seconds power is 5 | number of threads is 6 | block size is 4
elapsed time = 29.43 | seconds power is 6 | number of threads is 6 | block size is 4
elapsed time = 35.29 | seconds power is 7 | number of threads is 6 | block size is 4
elapsed time = 41.21 | seconds power is 8 | number of threads is 6 | block size is 4
elapsed time = 47.07 | seconds power is 9 | number of threads is 6 | block size is 4
elapsed time = 52.94 | seconds power is 10 | number of threads is 6 | block size is 4
elapsed time = 58.83 | seconds power is 11 | number of threads is 6 | block size is 4
elapsed time = 64.72 | seconds power is 12 | number of threads is 6 | block size is 4
elapsed time = 70.60 | seconds power is 13 | number of threads is 6 | block size is 4
elapsed time = 76.54 | seconds power is 14 | number of threads is 6 | block size is 4
elapsed time = 82.51 | seconds power is 15 | number of threads is 6 | block size is 4
elapsed time = 88.41 | seconds power is 16 | number of threads is 6 | block size is 4
elapsed time = 92.59 | seconds power is 2 | number of threads is 6 | block size is 8
elapsed time = 96.79 | seconds power is 3 | number of threads is 6 | block size is 8
elapsed time = 100.98 | seconds power is 4 | number of threads is 6 | block size is 8
elapsed time = 105.18 | seconds power is 5 | number of threads is 6 | block size is 8
elapsed time = 109.39 | seconds power is 6 | number of threads is 6 | block size is 8
elapsed time = 113.59 | seconds power is 7 | number of threads is 6 | block size is 8
elapsed time = 117.80 | seconds power is 8 | number of threads is 6 | block size is 8
elapsed time = 122.00 | seconds power is 9 | number of threads is 6 | block size is 8
elapsed time = 126.21 | seconds power is 10 | number of threads is 6 | block size is 8
elapsed time = 130.41 | seconds power is 11 | number of threads is 6 | block size is 8
elapsed time = 134.62 | seconds power is 12 | number of threads is 6 | block size is 8
elapsed time = 138.82 | seconds power is 13 | number of threads is 6 | block size is 8
elapsed time = 143.03 | seconds power is 14 | number of threads is 6 | block size is 8
elapsed time = 147.23 | seconds power is 15 | number of threads is 6 | block size is 8
elapsed time = 151.42 | seconds power is 16 | number of threads is 6 | block size is 8
elapsed time = 155.61 | seconds power is 2 | number of threads is 6 | block size is 16
elapsed time = 159.77 | seconds power is 3 | number of threads is 6 | block size is 16
elapsed time = 163.94 | seconds power is 4 | number of threads is 6 | block size is 16
elapsed time = 168.11 | seconds power is 5 | number of threads is 6 | block size is 16
elapsed time = 172.29 | seconds power is 6 | number of threads is 6 | block size is 16
elapsed time = 176.49 | seconds power is 7 | number of threads is 6 | block size is 16
elapsed time = 182.25 | seconds power is 8 | number of threads is 6 | block size is 16
elapsed time = 186.63 | seconds power is 9 | number of threads is 6 | block size is 16
elapsed time = 190.84 | seconds power is 10 | number of threads is 6 | block size is 16
elapsed time = 195.01 | seconds power is 11 | number of threads is 6 | block size is 16
elapsed time = 199.18 | seconds power is 12 | number of threads is 6 | block size is 16
elapsed time = 203.40 | seconds power is 13 | number of threads is 6 | block size is 16
elapsed time = 207.57 | seconds power is 14 | number of threads is 6 | block size is 16
elapsed time = 211.74 | seconds power is 15 | number of threads is 6 | block size is 16
elapsed time = 215.91 | seconds power is 16 | number of threads is 6 | block size is 16
elapsed time = 220.12 | seconds power is 2 | number of threads is 6 | block size is 32
elapsed time = 224.35 | seconds power is 3 | number of threads is 6 | block size is 32
elapsed time = 228.58 | seconds power is 4 | number of threads is 6 | block size is 32
elapsed time = 232.82 | seconds power is 5 | number of threads is 6 | block size is 32
elapsed time = 237.05 | seconds power is 6 | number of threads is 6 | block size is 32
elapsed time = 241.28 | seconds power is 7 | number of threads is 6 | block size is 32
elapsed time = 245.52 | seconds power is 8 | number of threads is 6 | block size is 32
elapsed time = 249.75 | seconds power is 9 | number of threads is 6 | block size is 32
elapsed time = 253.99 | seconds power is 10 | number of threads is 6 | block size is 32
elapsed time = 258.23 | seconds power is 11 | number of threads is 6 | block size is 32
elapsed time = 262.47 | seconds power is 12 | number of threads is 6 | block size is 32
elapsed time = 266.71 | seconds power is 13 | number of threads is 6 | block size is 32
elapsed time = 270.96 | seconds power is 14 | number of threads is 6 | block size is 32
elapsed time = 276.70 | seconds power is 15 | number of threads is 6 | block size is 32
elapsed time = 281.21 | seconds power is 16 | number of threads is 6 | block size is 32
elapsed time = 285.67 | seconds power is 2 | number of threads is 6 | block size is 64
elapsed time = 290.19 | seconds power is 3 | number of threads is 6 | block size is 64
elapsed time = 294.67 | seconds power is 4 | number of threads is 6 | block size is 64
elapsed time = 299.03 | seconds power is 5 | number of threads is 6 | block size is 64
elapsed time = 303.44 | seconds power is 6 | number of threads is 6 | block size is 64
elapsed time = 307.86 | seconds power is 7 | number of threads is 6 | block size is 64
elapsed time = 312.36 | seconds power is 8 | number of threads is 6 | block size is 64
elapsed time = 316.83 | seconds power is 9 | number of threads is 6 | block size is 64
elapsed time = 321.35 | seconds power is 10 | number of threads is 6 | block size is 64
elapsed time = 325.71 | seconds power is 11 | number of threads is 6 | block size is 64
elapsed time = 330.23 | seconds power is 12 | number of threads is 6 | block size is 64
elapsed time = 334.68 | seconds power is 13 | number of threads is 6 | block size is 64
elapsed time = 339.16 | seconds power is 14 | number of threads is 6 | block size is 64
elapsed time = 343.57 | seconds power is 15 | number of threads is 6 | block size is 64
elapsed time = 348.00 | seconds power is 16 | number of threads is 6 | block size is 64
2048 6 thread done
elapsed time = 5.11 | seconds power is 2 | number of threads is 8 | block size is 4
elapsed time = 10.45 | seconds power is 3 | number of threads is 8 | block size is 4
elapsed time = 15.79 | seconds power is 4 | number of threads is 8 | block size is 4
elapsed time = 21.12 | seconds power is 5 | number of threads is 8 | block size is 4
elapsed time = 26.45 | seconds power is 6 | number of threads is 8 | block size is 4
elapsed time = 31.78 | seconds power is 7 | number of threads is 8 | block size is 4
elapsed time = 37.11 | seconds power is 8 | number of threads is 8 | block size is 4
elapsed time = 42.43 | seconds power is 9 | number of threads is 8 | block size is 4
elapsed time = 47.76 | seconds power is 10 | number of threads is 8 | block size is 4
elapsed time = 53.10 | seconds power is 11 | number of threads is 8 | block size is 4
elapsed time = 58.43 | seconds power is 12 | number of threads is 8 | block size is 4
elapsed time = 63.77 | seconds power is 13 | number of threads is 8 | block size is 4
elapsed time = 69.11 | seconds power is 14 | number of threads is 8 | block size is 4
elapsed time = 74.45 | seconds power is 15 | number of threads is 8 | block size is 4
elapsed time = 79.79 | seconds power is 16 | number of threads is 8 | block size is 4
elapsed time = 83.36 | seconds power is 2 | number of threads is 8 | block size is 8
elapsed time = 86.84 | seconds power is 3 | number of threads is 8 | block size is 8
elapsed time = 90.39 | seconds power is 4 | number of threads is 8 | block size is 8
elapsed time = 93.98 | seconds power is 5 | number of threads is 8 | block size is 8
elapsed time = 97.53 | seconds power is 6 | number of threads is 8 | block size is 8
elapsed time = 101.07 | seconds power is 7 | number of threads is 8 | block size is 8
elapsed time = 104.62 | seconds power is 8 | number of threads is 8 | block size is 8
elapsed time = 108.12 | seconds power is 9 | number of threads is 8 | block size is 8
elapsed time = 111.68 | seconds power is 10 | number of threads is 8 | block size is 8
elapsed time = 115.22 | seconds power is 11 | number of threads is 8 | block size is 8
elapsed time = 118.77 | seconds power is 12 | number of threads is 8 | block size is 8
elapsed time = 122.31 | seconds power is 13 | number of threads is 8 | block size is 8
elapsed time = 125.86 | seconds power is 14 | number of threads is 8 | block size is 8
elapsed time = 129.41 | seconds power is 15 | number of threads is 8 | block size is 8
elapsed time = 133.00 | seconds power is 16 | number of threads is 8 | block size is 8
elapsed time = 136.47 | seconds power is 2 | number of threads is 8 | block size is 16
elapsed time = 139.92 | seconds power is 3 | number of threads is 8 | block size is 16
elapsed time = 143.33 | seconds power is 4 | number of threads is 8 | block size is 16
elapsed time = 146.74 | seconds power is 5 | number of threads is 8 | block size is 16
elapsed time = 150.15 | seconds power is 6 | number of threads is 8 | block size is 16
elapsed time = 153.58 | seconds power is 7 | number of threads is 8 | block size is 16
elapsed time = 156.99 | seconds power is 8 | number of threads is 8 | block size is 16
elapsed time = 160.41 | seconds power is 9 | number of threads is 8 | block size is 16
elapsed time = 163.81 | seconds power is 10 | number of threads is 8 | block size is 16
elapsed time = 167.20 | seconds power is 11 | number of threads is 8 | block size is 16
elapsed time = 170.60 | seconds power is 12 | number of threads is 8 | block size is 16
elapsed time = 174.00 | seconds power is 13 | number of threads is 8 | block size is 16
elapsed time = 177.42 | seconds power is 14 | number of threads is 8 | block size is 16
elapsed time = 180.82 | seconds power is 15 | number of threads is 8 | block size is 16
elapsed time = 184.27 | seconds power is 16 | number of threads is 8 | block size is 16
elapsed time = 187.70 | seconds power is 2 | number of threads is 8 | block size is 32
elapsed time = 191.15 | seconds power is 3 | number of threads is 8 | block size is 32
elapsed time = 194.59 | seconds power is 4 | number of threads is 8 | block size is 32
elapsed time = 198.03 | seconds power is 5 | number of threads is 8 | block size is 32
elapsed time = 201.56 | seconds power is 6 | number of threads is 8 | block size is 32
elapsed time = 205.04 | seconds power is 7 | number of threads is 8 | block size is 32
elapsed time = 208.48 | seconds power is 8 | number of threads is 8 | block size is 32
elapsed time = 211.92 | seconds power is 9 | number of threads is 8 | block size is 32
elapsed time = 215.36 | seconds power is 10 | number of threads is 8 | block size is 32
elapsed time = 218.79 | seconds power is 11 | number of threads is 8 | block size is 32
elapsed time = 222.24 | seconds power is 12 | number of threads is 8 | block size is 32
elapsed time = 225.70 | seconds power is 13 | number of threads is 8 | block size is 32
elapsed time = 229.15 | seconds power is 14 | number of threads is 8 | block size is 32
elapsed time = 232.60 | seconds power is 15 | number of threads is 8 | block size is 32
elapsed time = 236.05 | seconds power is 16 | number of threads is 8 | block size is 32
elapsed time = 239.49 | seconds power is 2 | number of threads is 8 | block size is 64
elapsed time = 242.85 | seconds power is 3 | number of threads is 8 | block size is 64
elapsed time = 246.22 | seconds power is 4 | number of threads is 8 | block size is 64
elapsed time = 249.57 | seconds power is 5 | number of threads is 8 | block size is 64
elapsed time = 252.94 | seconds power is 6 | number of threads is 8 | block size is 64
elapsed time = 256.27 | seconds power is 7 | number of threads is 8 | block size is 64
elapsed time = 259.59 | seconds power is 8 | number of threads is 8 | block size is 64
elapsed time = 262.91 | seconds power is 9 | number of threads is 8 | block size is 64
elapsed time = 266.24 | seconds power is 10 | number of threads is 8 | block size is 64
elapsed time = 269.58 | seconds power is 11 | number of threads is 8 | block size is 64
elapsed time = 272.92 | seconds power is 12 | number of threads is 8 | block size is 64
elapsed time = 276.25 | seconds power is 13 | number of threads is 8 | block size is 64
elapsed time = 279.57 | seconds power is 14 | number of threads is 8 | block size is 64
elapsed time = 282.90 | seconds power is 15 | number of threads is 8 | block size is 64
elapsed time = 286.23 | seconds power is 16 | number of threads is 8 | block size is 64
2048 8 thread done
elapsed time = 4.52 | seconds power is 2 | number of threads is 10 | block size is 4
elapsed time = 9.16 | seconds power is 3 | number of threads is 10 | block size is 4
elapsed time = 13.67 | seconds power is 4 | number of threads is 10 | block size is 4
elapsed time = 18.25 | seconds power is 5 | number of threads is 10 | block size is 4
elapsed time = 22.73 | seconds power is 6 | number of threads is 10 | block size is 4
elapsed time = 27.20 | seconds power is 7 | number of threads is 10 | block size is 4
elapsed time = 31.71 | seconds power is 8 | number of threads is 10 | block size is 4
elapsed time = 36.23 | seconds power is 9 | number of threads is 10 | block size is 4
elapsed time = 40.76 | seconds power is 10 | number of threads is 10 | block size is 4
elapsed time = 45.42 | seconds power is 11 | number of threads is 10 | block size is 4
